bait.Gene.name,prey.Gene.name,enrichment
ENSG00000083312,ENSG00000113048,1.476069
ENSG00000083312,ENSG00000163399,1.355298
ENSG00000083312,ENSG00000169957,1.793668
ENSG00000083312,ENSG00000117868,1.359338
ENSG00000083312,ENSG00000140284,4.357625
ENSG00000083312,ENSG00000090054,2.222251
ENSG00000083312,ENSG00000140682,3.287979
ENSG00000083312,ATP5H,2.298096
ENSG00000083312,ATP5L,1.390582
ENSG00000083312,ENSG00000100994,3.009973
ENSG00000083312,ATP5F1,1.299856
ENSG00000083312,ADRBK1,2.220848
ENSG00000083312,ENSG00000182199,2.705164
ENSG00000083312,ENSG00000079805,2.187755
ENSG00000083312,ENSG00000072210,4.745602
ENSG00000083312,ENSG00000138029,2.523289
ENSG00000083312,ENSG00000106803,2.815783
ENSG00000083312,ENSG00000126226,1.728624
ENSG00000083312,ENSG00000168143,3.388595
ENSG00000083312,ENSG00000160072,2.841014
ENSG00000083312,ENSG00000123064,1.926193
ENSG00000083312,ENSG00000017483,3.905352
ENSG00000083312,ENSG00000083312,6.549029
ENSG00000083312,ENSG00000145817,2.569321
ENSG00000083312,ENSG00000184428,2.048965
ENSG00000083312,ENSG00000108588,1.596572
ENSG00000083312,CCDC101,1.958845
ENSG00000083312,ENSG00000049656,2.248634
ENSG00000083312,ENSG00000143669,1.129883
ENSG00000083312,ENSG00000159685,3.290064
ENSG00000083312,ENSG00000114993,3.330707
ENSG00000083312,ENSG00000170876,3.669074
ENSG00000083312,ENSG00000129911,2.23336
ENSG00000083312,ENSG00000162851,1.994104
ENSG00000083312,ENSG00000258429,2.863484
ENSG00000083312,ENSG00000147123,3.076152
ENSG00000083312,ENSG00000044459,2.3636
ENSG00000083312,ENSG00000136143,4.415422
ENSG00000083312,ENSG00000130638,2.006783
ENSG00000083312,ENSG00000006453,1.678915
ENSG00000083312,ENSG00000174547,1.132528
ENSG00000083312,ENSG00000141385,2.027608
ENSG00000083312,ENSG00000144867,2.737805
ENSG00000083312,ENSG00000116679,1.27547
ENSG00000163558,ENSG00000204576,1.841914
ENSG00000163558,ENSG00000075391,7.059996
ENSG00000163558,ENSG00000129071,2.950299
ENSG00000163558,ENSG00000073350,10.94516
ENSG00000163558,TIMM23;TIMM23B,1.822325
ENSG00000163558,GBAS,5.223673
ENSG00000163558,ENSG00000100994,2.875176
ENSG00000163558,ENSG00000166526,2.369173
ENSG00000163558,ENSG00000073050,1.550275
ENSG00000163558,ENSG00000101680,2.605792
ENSG00000163558,ENSG00000063660,4.369894
ENSG00000163558,ENSG00000163558,12.82714
ENSG00000163558,ENSG00000079805,2.040679
ENSG00000163558,ENSG00000072210,3.876465
ENSG00000163558,ATP5E;ATP5EP2,2.025383
ENSG00000163558,ENSG00000161011,5.057874
ENSG00000163558,ENSG00000079999,2.454245
ENSG00000163558,ENSG00000131899,10.57525
ENSG00000163558,ENSG00000198000,1.18983
ENSG00000163558,ENSG00000166582,0.9786615
ENSG00000163558,ENSG00000148498,9.547345
ENSG00000163558,VWA9,1.484028
ENSG00000163558,ENSG00000184117,4.984086
ENSG00000163558,ENSG00000124171,9.352621
ENSG00000163558,ENSG00000041802,2.747686
ENSG00000163558,ENSG00000134851,2.451773
ENSG00000163558,ENSG00000102981,9.069318
ENSG00000163558,ENSG00000130748,6.026685
ENSG00000163558,ENSG00000174547,1.423109
ENSG00000163558,ENSG00000204568,0.9057643
FAM134A,ENSG00000117528,2.140467
FAM134A,ENSG00000125454,2.427904
FAM134A,ATP5J,3.158704
FAM134A,ENSG00000140284,1.915963
FAM134A,ENSG00000243147,2.73242
FAM134A,ATP5H,3.346165
FAM134A,ATP5F1,2.385086
FAM134A,ATP5A1,2.611678
FAM134A,ENSG00000167815,1.450535
FAM134A,ATP5O,2.346209
FAM134A,EIF5A;EIF5AL1,1.201924
FAM134A,ENSG00000090615,2.836609
FAM134A,ENSG00000131778,2.492355
FAM134A,FAM134A,11.51262
FAM134A,ENSG00000173083,2.894522
ENSG00000068308,HEATR7A,2.55995
ENSG00000068308,ENSG00000137831,1.710003
ENSG00000068308,ENSG00000184922,2.030475
ENSG00000068308,ENSG00000144674,2.841938
ENSG00000068308,ENSG00000188158,2.419899
ENSG00000068308,ENSG00000143442,2.689035
ENSG00000068308,ENSG00000068308,12.02568
ENSG00000068308,ENSG00000127527,2.317016
ENSG00000148019,ENSG00000075391,5.690881
ENSG00000148019,ENSG00000129071,3.167699
ENSG00000148019,ENSG00000168395,3.485217
ENSG00000148019,ENSG00000101639,2.169559
ENSG00000148019,NAP1L4;NAP1L4b,6.329823
ENSG00000148019,ENSG00000187109,3.015759
ENSG00000148019,ENSG00000079432,2.651717
ENSG00000148019,FOPNL,3.137126
ENSG00000148019,ENSG00000104517,3.486485
ENSG00000148019,ENSG00000152556,1.408274
ENSG00000148019,H3F3A;H3F3B;H3F3C,1.500768
ENSG00000148019,ENSG00000153037,1.547506
ENSG00000148019,ENSG00000183010,1.064685
ENSG00000148019,ENSG00000161011,2.899408
ENSG00000148019,ENSG00000013364,2.517125
ENSG00000148019,ENSG00000178209,1.407584
ENSG00000148019,ENSG00000078674,4.774121
ENSG00000148019,ENSG00000167721,1.177091
ENSG00000148019,ENSG00000148019,11.05487
ENSG00000148019,ENSG00000135837,2.633885
ENSG00000148019,ENSG00000086758,4.431962
ENSG00000148019,ENSG00000104626,1.21719
ENSG00000148019,ENSG00000113719,1.482892
ENSG00000148019,ENSG00000120647,3.695707
ENSG00000148019,ENSG00000107816,2.29296
ENSG00000148019,ENSG00000140859,2.113964
ENSG00000148019,ENSG00000112701,2.775285
ENSG00000148019,ENSG00000112110,2.531777
ENSG00000148019,ENSG00000113812,1.608788
ENSG00000148019,ENSG00000117133,1.072352
ENSG00000148019,ENSG00000139725,0.9433694
ENSG00000148019,ENSG00000112877,2.814371
ENSG00000148019,AZI1,5.696173
ENSG00000148019,VPRBP,6.688309
ENSG00000113558,ENSG00000072803,7.924206
ENSG00000113558,ENSG00000113558,13.03793
ENSG00000113558,ENSG00000162222,4.384634
ENSG00000113558,ENSG00000118496,5.743717
ENSG00000113558,ENSG00000135722,5.619209
ENSG00000113558,ENSG00000100225,4.995821
ENSG00000113558,ENSG00000171914,1.306485
ENSG00000073350,BAG6;BAT3,2.587806
ENSG00000073350,KIAA1715;LNP,4.469589
ENSG00000073350,ENSG00000115966,3.677143
ENSG00000073350,ENSG00000167394,1.943492
ENSG00000073350,ENSG00000035664,2.223133
ENSG00000073350,ENSG00000122257,2.742813
ENSG00000073350,ENSG00000168066,2.082334
ENSG00000073350,ENSG00000073350,13.14829
ENSG00000073350,ENSG00000087470,2.681162
ENSG00000073350,ENSG00000108349,1.150374
ENSG00000073350,KIAA0556,2.371359
ENSG00000073350,ENSG00000197321,2.184284
ENSG00000073350,ENSG00000134057,2.657944
ENSG00000073350,ENSG00000163558,7.944478
ENSG00000073350,ENSG00000198793,2.24666
ENSG00000073350,ENSG00000059573,2.333102
ENSG00000073350,ST5,1.405143
ENSG00000073350,ENSG00000171634,2.506525
ENSG00000073350,ENSG00000095015,4.180735
ENSG00000073350,ENSG00000166197,3.079651
ENSG00000073350,ENSG00000273611,1.631504
ENSG00000073350,ENSG00000273841,0.9042253
ENSG00000073350,ENSG00000139746,2.491913
ENSG00000073350,ENSG00000155827,2.001717
ENSG00000073350,ENSG00000248905,3.272255
ENSG00000073350,ENSG00000145216,2.151774
ENSG00000073350,C11orf57,1.006654
ENSG00000073350,ENSG00000014164,1.623238
ENSG00000073350,ENSG00000204138,3.432067
ENSG00000073350,ENSG00000064687,4.057673
ENSG00000073350,ENSG00000102181,2.594813
ENSG00000073350,ENSG00000129116,1.695044
ENSG00000073350,ENSG00000135365,1.594553
ENSG00000073350,ENSG00000181135,2.521661
ENSG00000073350,ENSG00000179562,1.500937
ENSG00000073350,ENSG00000163166,3.648484
ENSG00000073350,ENSG00000143669,1.699833
ENSG00000073350,ATP5S,2.387292
ENSG00000073350,ENSG00000130159,3.464992
ENSG00000073350,DKFZp686E14208;MKNK1,1.735
ENSG00000073350,ENSG00000124171,7.275788
ENSG00000073350,ENSG00000123095,2.737491
ENSG00000073350,ENSG00000095203,2.50252
ENSG00000073350,ENSG00000102981,5.412538
ENSG00000073350,ENSG00000115760,4.139789
ENSG00000073350,ENSG00000177971,1.311801
ENSG00000073350,ENSG00000154059,3.442647
ENSG00000073350,HMG2L1;HMGXB4,2.668402
ENSG00000073350,ENSG00000120278,2.798418
ENSG00000073350,ENSG00000174371,3.288558
ENSG00000073350,VPRBP,5.269799
ENSG00000165474,ENSG00000112335,4.619821
ENSG00000165474,ENSG00000072274,4.295445
ENSG00000165474,CXCR7,5.49917
ENSG00000165474,ENSG00000165474,10.04712
ENSG00000165474,ENSG00000175166,2.082207
ENSG00000165474,ENSG00000107560,2.867145
ENSG00000165474,INADL,1.581228
ENSG00000165474,ENSG00000103335,5.208099
ENSG00000165474,ENSG00000127526,2.510148
ENSG00000165474,ENSG00000134294,4.525322
ENSG00000165474,ENSG00000173702,4.021749
ENSG00000165474,ENSG00000169604,1.521183
ENSG00000165474,ENSG00000092853,3.517437
ENSG00000165474,ENSG00000165912,3.010347
ENSG00000166295,ENSG00000110200,8.139675
ENSG00000166295,ENSG00000004897,7.128155
ENSG00000166295,ENSG00000170312,5.356006
ENSG00000166295,ENSG00000134057,3.545826
ENSG00000166295,ENSG00000183155,1.126346
ENSG00000166295,ENSG00000117399,4.781177
ENSG00000166295,ENSG00000130177,6.033859
ENSG00000166295,ENSG00000197256,1.044464
ENSG00000166295,ENSG00000176386,4.88424
ENSG00000166295,ENSG00000179271,1.131126
ENSG00000166295,ENSG00000166295,13.34365
ENSG00000166295,ENSG00000129055,2.444496
ENSG00000166295,ENSG00000153107,6.754886
ENSG00000166295,ENSG00000094880,8.184278
ENSG00000166295,ENSG00000196510,5.219435
ENSG00000166295,ENSG00000089053,5.301228
ENSG00000166295,ENSG00000053900,4.673282
ENSG00000166295,ENSG00000176248,3.981971
ENSG00000166295,ENSG00000105325,3.142034
ENSG00000166295,ENSG00000164162,2.226871
ENSG00000121152,ENSG00000136758,1.427118
ENSG00000121152,ENSG00000100867,2.031087
ENSG00000121152,ATP5J2;PTCD1,2.844964
ENSG00000121152,ENSG00000132330,2.320668
ENSG00000121152,ENSG00000136824,3.97812
ENSG00000121152,ENSG00000135476,0.9959523
ENSG00000121152,ENSG00000121152,8.782053
ENSG00000121152,ENSG00000010292,7.41019
ENSG00000121152,ENSG00000120254,3.449397
ENSG00000121152,ENSG00000164338,1.371479
ENSG00000121152,ENSG00000096063,1.429178
ENSG00000121152,ENSG00000109805,5.433766
ENSG00000121152,ENSG00000133398,2.602681
ENSG00000121152,ENSG00000115274,1.268291
ENSG00000121152,ENSG00000135372,1.108557
ENSG00000121152,ENSG00000113810,3.409207
ENSG00000121152,ENSG00000143256,3.470243
ENSG00000121152,ENSG00000196950,1.378161
ENSG00000121152,ENSG00000120158,1.542121
ENSG00000112742,ENSG00000005700,1.659834
ENSG00000112742,ENSG00000121579,9.338664
ENSG00000112742,ENSG00000068796,2.811766
ENSG00000112742,ENSG00000112742,9.997674
ENSG00000112742,ENSG00000152818,2.569514
ENSG00000112742,ENSG00000148303,1.1242
ENSG00000112742,ENSG00000135476,1.076297
ENSG00000112742,ENSG00000082516,1.985138
ENSG00000112742,ENSG00000138646,2.079355
ENSG00000165699,ENSG00000100994,3.044983
ENSG00000165699,ENSG00000166526,2.737418
ENSG00000165699,ENSG00000103197,8.504969
ENSG00000165699,ENSG00000079805,2.227967
ENSG00000165699,ENSG00000132676,1.329065
ENSG00000165699,ENSG00000135972,1.177813
ENSG00000165699,ENSG00000257315,2.391746
ENSG00000165699,ENSG00000165699,11.697
ENSG00000165699,CCDC101,2.428388
ENSG00000165699,ENSG00000258429,2.919725
ENSG00000165699,ENSG00000184708,1.745395
ENSG00000114354,LOC401307,5.031867
ENSG00000114354,ENSG00000205726,1.739812
ENSG00000114354,ENSG00000266412,1.770784
ENSG00000114354,ENSG00000138674,4.367009
ENSG00000114354,ENSG00000170248,2.635408
ENSG00000114354,CHMP4A;TM9SF1,3.76377
ENSG00000114354,ENSG00000033627,4.27236
ENSG00000114354,ENSG00000114354,12.91636
ENSG00000114354,ENSG00000154175,3.896497
ENSG00000114354,ENSG00000132330,1.915328
ENSG00000114354,ENSG00000132938,5.843
ENSG00000114354,ENSG00000178999,0.9745389
ENSG00000114354,ENSG00000130724,5.291453
ENSG00000114354,ENSG00000142207,1.959898
ENSG00000114354,ENSG00000112335,2.758837
ENSG00000114354,ATP5H,2.027035
ENSG00000114354,ENSG00000135046,3.408264
ENSG00000114354,ENSG00000122705,2.165663
ENSG00000114354,ENSG00000131747,1.555792
ENSG00000114354,ENSG00000147416,3.19174
ENSG00000114354,ENSG00000174444,0.913932
ENSG00000114354,ENSG00000182149,7.17726
ENSG00000114354,RARS,0.9565163
ENSG00000114354,ENSG00000198755,1.095745
ENSG00000114354,ENSG00000132589,3.353448
ENSG00000114354,ENSG00000113282,2.716583
ENSG00000114354,ENSG00000254505,5.031782
ENSG00000114354,ENSG00000164190,1.902543
ENSG00000114354,C3orf17,1.481423
ENSG00000114354,ENSG00000255112,3.622596
ENSG00000114354,ENSG00000182325,2.428261
ENSG00000114354,ENSG00000151176,1.5933
ENSG00000114354,ENSG00000158411,4.028427
ENSG00000114354,ENSG00000128191,1.12799
ENSG00000114354,ENSG00000184428,2.133272
ENSG00000114354,ENSG00000113719,1.320542
ENSG00000114354,ENSG00000074319,3.566199
ENSG00000114354,ENSG00000025293,3.211171
ENSG00000114354,ENSG00000135372,1.196497
ENSG00000114354,ENSG00000101421,7.010132
ENSG00000114354,ENSG00000122870,2.516949
ENSG00000114354,ENSG00000131165,5.517157
ENSG00000114354,ENSG00000086065,7.014564
ENSG00000114354,ENSG00000003096,4.68659
ENSG00000114354,ENSG00000179085,1.713687
ENSG00000114354,ENSG00000120158,1.387176
ENSG00000114354,ENSG00000115561,6.229541
ENSG00000111341,ENSG00000075391,5.644093
ENSG00000111341,ENSG00000104517,3.680104
ENSG00000111341,ENSG00000101407,3.707929
ENSG00000111341,ENSG00000128595,1.923476
ENSG00000111341,ENSG00000111341,12.51519
ENSG00000111341,ENSG00000166598,2.892804
ENSG00000111341,ENSG00000115486,5.023374
ENSG00000111341,ENSG00000099783,3.193295
ENSG00000111341,ENSG00000138029,1.788531
ENSG00000111341,ENSG00000108679,2.600904
ENSG00000111341,ENSG00000161011,3.429131
ENSG00000111341,ENSG00000089597,2.018635
ENSG00000111341,ENSG00000049449,2.647922
ENSG00000111341,ENSG00000127481,2.783354
ENSG00000111341,RNF219,4.145683
ENSG00000111341,ENSG00000160447,3.075047
ENSG00000111341,ENSG00000159459,3.607809
ENSG00000111341,ENSG00000119285,1.402068
ENSG00000105357,ENSG00000075142,3.482157
ENSG00000105357,ENSG00000114850,1.191846
ENSG00000105357,ENSG00000117528,1.05365
ENSG00000105357,ENSG00000113569,5.224969
ENSG00000105357,ENSG00000105357,9.88787
ENSG00000105357,ENSG00000130816,3.199226
ENSG00000105357,ENSG00000104823,2.64891
ENSG00000105357,,7.167964
ENSG00000105357,ENSG00000083937,2.317271
ENSG00000105357,ENSG00000134255,2.596598
ENSG00000126561,ENSG00000179912,3.841201
ENSG00000126561,ENSG00000126561,13.46151
ENSG00000126561,ENSG00000110435,12.66016
ENSG00000126561,ENSG00000082996,2.666969
ENSG00000126561,ENSG00000145982,2.665693
ENSG00000126561,ENSG00000131828,13.57634
ENSG00000126561,ENSG00000150768,13.44396
ENSG00000126561,ENSG00000168291,13.93539
ENSG00000126561,KRT121P;KRT81;KRT83;KRT86,2.64684
ENSG00000126561,ENSG00000099219,2.902721
ENSG00000126561,ENSG00000163611,1.338761
ENSG00000126561,ENSG00000130513,2.466419
ENSG00000126561,ENSG00000132323,2.414023
ENSG00000126561,ENSG00000148700,3.17617
ENSG00000126561,ENSG00000105376,2.507349
ENSG00000101596,ENSG00000101596,10.04175
ENSG00000101596,NRD1,2.660676
ENSG00000101596,ENSG00000099381,3.564519
ENSG00000101596,ENSG00000115364,2.258597
ENSG00000101596,KRT121P;KRT81;KRT83;KRT86,2.705222
ENSG00000101596,ENSG00000140632,2.801502
ENSG00000101596,ENSG00000131069,4.038625
ENSG00000101596,ENSG00000137628,2.892167
ENSG00000101596,ENSG00000113719,1.423351
ENSG00000101596,ENSG00000112110,2.644403
ENSG00000101596,ENSG00000165804,1.888347
ENSG00000101596,ENSG00000152137,1.416103
ENSG00000101596,ENSG00000112029,2.044436
ENSG00000001167,ENSG00000114686,1.495396
ENSG00000001167,ENSG00000120837,6.252324
ENSG00000001167,ENSG00000141526,1.937406
ENSG00000001167,ENSG00000166526,2.535892
ENSG00000001167,ENSG00000001167,14.8159
ENSG00000001167,ENSG00000061936,1.82203
ENSG00000001167,ENSG00000066136,13.00757
ENSG00000001167,ENSG00000128191,1.147294
ENSG00000001167,C3orf37,2.599622
ENSG00000001167,ENSG00000107819,1.007715
ENSG00000001167,ENSG00000141447,0.9052929
ENSG00000001167,ENSG00000008324,1.419085
ENSG00000001167,ENSG00000136141,3.215589
ENSG00000001167,ENSG00000116679,1.190592
ENSG00000102349,ENSG00000100359,2.052004
ENSG00000102349,ENSG00000136717,1.952098
ENSG00000102349,ENSG00000102349,10.90695
ENSG00000102349,DKFZp686M2226;MICALL1,2.976902
ENSG00000102349,ENSG00000128191,1.213837
ENSG00000102349,ENSG00000169604,1.421225
ENSG00000008056,ENSG00000108848,6.550227
ENSG00000008056,ENSG00000136715,2.544617
ENSG00000008056,ENSG00000008056,9.573302
ENSG00000008056,ENSG00000175166,2.221317
ENSG00000008056,ENSG00000104626,1.279857
ENSG00000008056,ENSG00000115207,2.282164
ENSG00000008056,ENSG00000101844,2.461203
ENSG00000008056,ENSG00000128191,1.152313
ENSG00000008056,ENSG00000113719,1.291519
ENSG00000008056,ENSG00000169604,1.357411
ENSG00000008056,ENSG00000143952,3.587404
ENSG00000165240,FAM127A;FAM127B;FAM127C,3.292646
ENSG00000165240,ENSG00000112473,2.917205
ENSG00000165240,RP11;RPP30,1.735342
ENSG00000165240,ENSG00000117868,2.105057
ENSG00000165240,ENSG00000119705,3.087635
ENSG00000165240,ENSG00000132330,2.057829
ENSG00000165240,ATP5J,2.316711
ENSG00000165240,ENSG00000133895,2.895594
ENSG00000165240,ENSG00000090054,2.901738
ENSG00000165240,EEF1E1;hCG_2043275,1.493123
ENSG00000165240,ENSG00000265808,2.833055
ENSG00000165240,ENSG00000118705,2.509742
ENSG00000165240,ENSG00000070961,3.213046
ENSG00000165240,ENSG00000172270,2.286937
ENSG00000165240,ENSG00000072210,2.968944
ENSG00000165240,ENSG00000204435,1.620636
ENSG00000165240,ENSG00000165240,9.509599
ENSG00000165240,ENSG00000198160,0.9010979
ENSG00000165240,C2orf18,1.939213
ENSG00000165240,ENSG00000156026,1.592029
ENSG00000165240,ENSG00000083312,2.202567
ENSG00000165240,ENSG00000124486,1.915387
ENSG00000165240,ENSG00000145817,2.592411
ENSG00000165240,ENSG00000108588,1.830934
ENSG00000165240,ENSG00000155229,2.40318
ENSG00000165240,ENSG00000121481,1.057761
ENSG00000165240,ENSG00000107819,1.328736
ENSG00000165240,ENSG00000144867,2.629151
ENSG00000158290,ENSG00000169727,10.40541
ENSG00000158290,ENSG00000168090,9.718214
ENSG00000158290,ENSG00000143476,5.774548
ENSG00000158290,DCAF4;WDR21A,5.51171
ENSG00000158290,ENSG00000173992,3.369983
ENSG00000158290,ENSG00000158290,8.178106
ENSG00000158290,ENSG00000113013,1.396822
ENSG00000158290,ENSG00000166200,6.251898
ENSG00000158290,ENSG00000100387,11.85199
ENSG00000158290,ENSG00000049167,6.30679
ENSG00000158290,ENSG00000158290,7.119065
ENSG00000158290,ENSG00000158290,6.244117
ENSG00000158290,ENSG00000158290,8.91094
ENSG00000158290,ENSG00000167986,5.759767
ENSG00000158290,ENSG00000134690,2.718363
ENSG00000158290,ENSG00000122741,5.283164
ENSG00000158290,ENSG00000165288,7.047972
ENSG00000158290,ENSG00000111530,9.128088
ENSG00000158290,ENSG00000100897,9.516191
ENSG00000158290,ENSG00000146247,3.438
ENSG00000158290,ENSG00000134574,6.567945
ENSG00000158290,ENSG00000121022,4.507959
ENSG00000158290,ENSG00000198612,8.772159
ENSG00000158290,ENSG00000138663,10.44512
ENSG00000158290,ENSG00000130311,4.688046
ENSG00000158290,ENSG00000163808,3.349418
ENSG00000158290,ENSG00000111652,8.398272
ENSG00000158290,ENSG00000141030,8.246105
ENSG00000158290,VPRBP,6.108138
ENSG00000184634,ENSG00000132471,2.382673
ENSG00000184634,ENSG00000122882,1.46354
ENSG00000184634,ENSG00000148297,6.441699
ENSG00000184634,ENSG00000133997,3.54829
ENSG00000184634,CRSP3;MED23,7.527138
ENSG00000184634,ENSG00000133895,2.612267
ENSG00000184634,ENSG00000108349,1.237334
ENSG00000184634,ENSG00000090054,2.712436
ENSG00000184634,ENSG00000155868,6.601484
ENSG00000184634,ENSG00000180182,8.14151
ENSG00000184634,ENSG00000008838,11.70065
ENSG00000184634,ENSG00000171148,2.616677
ENSG00000184634,ENSG00000132964,7.253655
ENSG00000184634,ENSG00000106803,2.692571
ENSG00000184634,ENSG00000152944,7.241219
ENSG00000184634,ENSG00000125686,4.130792
ENSG00000184634,ENSG00000117153,2.523748
ENSG00000184634,ENSG00000203667,3.489652
ENSG00000184634,ENSG00000160563,6.59176
ENSG00000184634,ENSG00000123066,11.24609
ENSG00000184634,ENSG00000104973,4.790756
ENSG00000184634,ENSG00000149231,1.982459
ENSG00000184634,ENSG00000077463,1.547171
ENSG00000184634,ENSG00000270647,1.557565
ENSG00000184634,ENSG00000108773,3.302221
ENSG00000184634,ENSG00000184634,9.158625
ENSG00000184634,ENSG00000159479,4.183024
ENSG00000184634,MED30;MED30S,5.805018
ENSG00000184634,ENSG00000099917,11.76371
ENSG00000184634,ENSG00000107816,2.228994
ENSG00000184634,ENSG00000133398,5.217197
ENSG00000184634,ENSG00000130772,7.303559
ENSG00000184634,CDC2L6;CDK19,8.092167
ENSG00000184634,MED20;TRFP,7.433954
ENSG00000184634,ENSG00000136146,5.081456
ENSG00000184634,ENSG00000042429,6.640107
ENSG00000184634,ENSG00000141026,6.598262
ENSG00000184634,ENSG00000063322,6.906621
ENSG00000184634,ENSG00000161920,6.0443
ENSG00000184634,ENSG00000108510,11.97836
ENSG00000184634,ENSG00000175221,5.055365
ENSG00000184634,ENSG00000108590,3.331457
ENSG00000046651,ENSG00000078674,8.142787
ENSG00000046651,ENSG00000161996,6.34638
ENSG00000046651,ENSG00000119685,5.049072
ENSG00000046651,FOPNL,9.535477
ENSG00000046651,ENSG00000122483,7.779139
ENSG00000046651,ENSG00000175455,6.103212
ENSG00000046651,ENSG00000118985,2.138702
ENSG00000046651,ENSG00000046651,11.08545
ENSG00000046651,FGFR1OP,5.647153
ENSG00000046651,ENSG00000112208,2.555572
ENSG00000046651,ENSG00000114302,6.155833
ENSG00000046651,ENSG00000105656,5.353016
ENSG00000046651,ENSG00000078674,8.862877
ENSG00000046651,ENSG00000104218,7.693504
ENSG00000046651,ENSG00000198920,8.21227
ENSG00000046651,ENSG00000168014,3.529523
ENSG00000046651,ENSG00000168143,3.698965
ENSG00000046651,ENSG00000065328,3.8626
ENSG00000046651,ENSG00000135837,4.759888
ENSG00000046651,ENSG00000116786,1.535125
ENSG00000046651,NARG2,4.958727
ENSG00000046651,ENSG00000100629,3.11534
ENSG00000046651,ENSG00000144824,2.974899
ENSG00000046651,ENSG00000150477,4.602692
