pair	orf_name_a	orf_name_b	GAVIN_2002	GAVIN_2006	KROGAN
YBR109C_YLR433C	YBR109C	YLR433C	False	False	True
YBR109C_YML057W	YBR109C	YML057W	False	False	True
YBR109C_YMR071C	YBR109C	YMR071C	False	False	True
YBR109C_YMR109W	YBR109C	YMR109W	False	True	True
YBR109C_YMR315W	YBR109C	YMR315W	False	False	True
YBR109C_YNL031C	YBR109C	YNL031C	False	False	True
YBR109C_YOL016C	YBR109C	YOL016C	False	False	True
YBR109C_YOL109W	YBR109C	YOL109W	False	False	True
YBR109C_YOR127W	YBR109C	YOR127W	False	False	True
YBR109C_YOR326W	YBR109C	YOR326W	True	True	True
YBR114W_YCR028C-A	YBR114W	YCR028C-A	True	True	False
YBR114W_YDR097C	YBR114W	YDR097C	True	True	False
YBR114W_YGR192C	YBR114W	YGR192C	True	False	False
YBR114W_YJR077C	YBR114W	YJR077C	True	False	False
YBR114W_YKR001C	YBR114W	YKR001C	True	True	False
YBR114W_YLR044C	YBR114W	YLR044C	True	False	False
YBR114W_YMR315W	YBR114W	YMR315W	True	True	False
YBR114W_YOL086C	YBR114W	YOL086C	True	False	False
YBR114W_YOL097C	YBR114W	YOL097C	True	True	False
YBR114W_YOR332W	YBR114W	YOR332W	True	False	False
YBR114W_YPL154C	YBR114W	YPL154C	True	True	False
YBR115C_YCR020W-B	YBR115C	YCR020W-B	False	False	True
YBR115C_YGL154C	YBR115C	YGL154C	True	True	False
YBR115C_YJR145C	YBR115C	YJR145C	False	True	False
YBR117C_YPR074C	YBR117C	YPR074C	True	False	True
YBR118W_YHL034C	YBR118W	YHL034C	True	False	False
YBR118W_YKL081W	YBR118W	YKL081W	True	False	False
YBR118W_YPL048W	YBR118W	YPL048W	True	False	False
YBR119W_YDL087C	YBR119W	YDL087C	False	False	True
YBR119W_YDR235W	YBR119W	YDR235W	True	True	True
YBR119W_YDR240C	YBR119W	YDR240C	True	True	True
YBR119W_YER029C	YBR119W	YER029C	False	True	True
YBR119W_YFL017W-A	YBR119W	YFL017W-A	True	False	True
YBR119W_YGR013W	YBR119W	YGR013W	True	True	True
YBR119W_YGR074W	YBR119W	YGR074W	False	False	True
YBR119W_YHR086W	YBR119W	YHR086W	True	True	True
YBR119W_YIL061C	YBR119W	YIL061C	True	True	True
YBR119W_YKL012W	YBR119W	YKL012W	True	True	True
YBR119W_YLR147C	YBR119W	YLR147C	False	False	True
YBR119W_YLR275W	YBR119W	YLR275W	False	False	True
YBR119W_YLR298C	YBR119W	YLR298C	True	True	True
YBR119W_YML046W	YBR119W	YML046W	True	True	True
YBR119W_YMR125W	YBR119W	YMR125W	True	True	False
YBR119W_YPL178W	YBR119W	YPL178W	True	True	False
YBR121C_YDR388W	YBR121C	YDR388W	False	True	False
YBR121C_YOR001W	YBR121C	YOR001W	False	True	False
YBR122C_YDR296W	YBR122C	YDR296W	False	True	False
YBR122C_YGR220C	YBR122C	YGR220C	True	True	False
YBR122C_YML025C	YBR122C	YML025C	False	True	False
YBR122C_YNL284C	YBR122C	YNL284C	True	True	False
YBR123C_YDR362C	YBR123C	YDR362C	True	True	True
YBR123C_YGL133W	YBR123C	YGL133W	True	False	False
YBR123C_YGR047C	YBR123C	YGR047C	True	True	True
YBR123C_YOR110W	YBR123C	YOR110W	True	True	True
YBR123C_YPL007C	YBR123C	YPL007C	True	True	True
YBR125C_YDL229W	YBR125C	YDL229W	False	True	False
YBR125C_YDR071C	YBR125C	YDR071C	True	True	True
YBR125C_YDR186C	YBR125C	YDR186C	True	True	False
YBR125C_YPL001W	YBR125C	YPL001W	False	False	True
YBR126C_YBR265W	YBR126C	YBR265W	True	True	False
YBR126C_YCL040W	YBR126C	YCL040W	False	False	True
YBR126C_YDR028C	YBR126C	YDR028C	True	True	False
YBR126C_YDR074W	YBR126C	YDR074W	True	True	True
YBR126C_YHL034C	YBR126C	YHL034C	False	True	False
YBR126C_YIL177C	YBR126C	YIL177C	True	False	False
YBR126C_YIR032C	YBR126C	YIR032C	True	False	False
YBR126C_YJL138C	YBR126C	YJL138C	True	False	False
YBR126C_YJR138W	YBR126C	YJR138W	True	True	False
YBR126C_YKR059W	YBR126C	YKR059W	True	True	False
YBR126C_YLR002C	YBR126C	YLR002C	False	False	True
YBR126C_YLR215C	YBR126C	YLR215C	False	False	True
YBR126C_YLR411W	YBR126C	YLR411W	True	False	False
YBR126C_YML100W	YBR126C	YML100W	True	True	True
YBR126C_YMR229C	YBR126C	YMR229C	False	True	False
YBR126C_YMR251W	YBR126C	YMR251W	True	False	False
YBR126C_YMR261C	YBR126C	YMR261C	True	True	True
YBR126C_YNL076W	YBR126C	YNL076W	True	True	False
YBR126C_YNL209W	YBR126C	YNL209W	False	False	True
YBR126C_YPR035W	YBR126C	YPR035W	True	True	False
YBR127C_YDL185W	YBR127C	YDL185W	True	True	True
YBR127C_YDL213C	YBR127C	YDL213C	False	True	False
YBR127C_YDR289C	YBR127C	YDR289C	False	False	True
YBR127C_YDR328C	YBR127C	YDR328C	False	False	True
YBR127C_YEL051W	YBR127C	YEL051W	False	True	True
YBR127C_YGL227W	YBR127C	YGL227W	False	False	True
YBR127C_YGR020C	YBR127C	YGR020C	False	True	True
YBR127C_YGR155W	YBR127C	YGR155W	False	False	True
YBR127C_YGR281W	YBR127C	YGR281W	False	True	False
YBR127C_YHR039C-A	YBR127C	YHR039C-A	True	True	True
YBR127C_YJR033C	YBR127C	YJR033C	True	True	True
YBR127C_YJR069C	YBR127C	YJR069C	False	False	True
YBR127C_YKL080W	YBR127C	YKL080W	True	True	False
YBR127C_YLR088W	YBR127C	YLR088W	False	True	False
YBR127C_YLR447C	YBR127C	YLR447C	True	True	False
YBR127C_YML121W	YBR127C	YML121W	False	False	True
YBR127C_YNL239W	YBR127C	YNL239W	False	False	True
YBR127C_YOR189W	YBR127C	YOR189W	False	False	True
YBR127C_YOR270C	YBR127C	YOR270C	False	True	False
YBR127C_YOR332W	YBR127C	YOR332W	False	True	False
YBR127C_YPL151C	YBR127C	YPL151C	False	False	True
YBR127C_YPR036W	YBR127C	YPR036W	False	False	True
YBR127C_YPR116W	YBR127C	YPR116W	False	False	True
YBR128C_YDL185W	YBR128C	YDL185W	True	False	False
YBR128C_YGL105W	YBR128C	YGL105W	False	False	True
YBR128C_YPL120W	YBR128C	YPL120W	True	False	False
YBR130C_YGL106W	YBR130C	YGL106W	True	True	True
YBR130C_YKL130C	YBR130C	YKL130C	True	True	True
YBR130C_YLR196W	YBR130C	YLR196W	False	True	False
YBR130C_YLR274W	YBR130C	YLR274W	False	True	False
YBR131W_YGL124C	YBR131W	YGL124C	False	False	True
YBR135W_YBR160W	YBR135W	YBR160W	True	True	False
YBR135W_YBR295W	YBR135W	YBR295W	True	False	False
YBR135W_YDL155W	YBR135W	YDL155W	True	True	True
YBR135W_YDR099W	YBR135W	YDR099W	False	False	True
YBR135W_YJL138C	YBR135W	YJL138C	False	False	True
YBR135W_YKR091W	YBR135W	YKR091W	True	False	False
YBR135W_YLL050C	YBR135W	YLL050C	False	False	True
YBR135W_YLR079W	YBR135W	YLR079W	True	True	True
YBR135W_YLR109W	YBR135W	YLR109W	False	False	True
YBR135W_YMR199W	YBR135W	YMR199W	True	True	False
YBR135W_YNL209W	YBR135W	YNL209W	False	False	True
YBR135W_YPL014W	YBR135W	YPL014W	True	False	False
YBR135W_YPL256C	YBR135W	YPL256C	True	True	False
YBR136W_YBR143C	YBR136W	YBR143C	True	True	False
YBR136W_YDR097C	YBR136W	YDR097C	True	True	False
YBR136W_YHR114W	YBR136W	YHR114W	False	False	True
YBR136W_YJL173C	YBR136W	YJL173C	False	True	False
YBR136W_YMR259C	YBR136W	YMR259C	False	False	True
YBR136W_YOR181W	YBR136W	YOR181W	False	False	True
YBR136W_YOR210W	YBR136W	YOR210W	False	False	True
YBR136W_YOR260W	YBR136W	YOR260W	False	False	True
YBR137W_YOL111C	YBR137W	YOL111C	False	False	True
YBR137W_YOR007C	YBR137W	YOR007C	False	False	True
YBR139W_YDR087C	YBR139W	YDR087C	False	False	True
YBR139W_YDR416W	YBR139W	YDR416W	False	False	True
YBR139W_YER062C	YBR139W	YER062C	False	False	True
YBR139W_YHR064C	YBR139W	YHR064C	False	False	True
YBR140C_YML058W	YBR140C	YML058W	False	False	True
YBR142W_YDL168W	YBR142W	YDL168W	False	False	True
YBR142W_YDR060W	YBR142W	YDR060W	True	True	False
YBR142W_YDR170C	YBR142W	YDR170C	True	False	False
YBR142W_YDR496C	YBR142W	YDR496C	True	True	False
YBR142W_YER035W	YBR142W	YER035W	False	False	True
YBR142W_YGL030W	YBR142W	YGL030W	False	True	False
YBR142W_YGL076C	YBR142W	YGL076C	False	True	False
YBR142W_YGL111W	YBR142W	YGL111W	True	True	False
YBR142W_YGL195W	YBR142W	YGL195W	True	False	False
YBR142W_YGR103W	YBR142W	YGR103W	False	False	True
YBR142W_YHR052W	YBR142W	YHR052W	False	False	True
YBR142W_YHR066W	YBR142W	YHR066W	True	False	False
YBR142W_YHR216W	YBR142W	YHR216W	False	True	False
YBR142W_YIL069C	YBR142W	YIL069C	False	True	False
YBR142W_YJL005W	YBR142W	YJL005W	True	False	False
YBR142W_YKL014C	YBR142W	YKL014C	True	True	False
YBR142W_YLL045C	YBR142W	YLL045C	False	True	False
YBR142W_YLR340W	YBR142W	YLR340W	False	True	False
YBR142W_YLR367W	YBR142W	YLR367W	False	True	False
YBR142W_YLR398C	YBR142W	YLR398C	True	False	False
YBR142W_YML073C	YBR142W	YML073C	False	True	False
YBR142W_YMR012W	YBR142W	YMR012W	True	False	False
YBR142W_YMR049C	YBR142W	YMR049C	True	True	False
YBR142W_YMR163C	YBR142W	YMR163C	True	False	False
YBR142W_YMR229C	YBR142W	YMR229C	False	True	False
YBR142W_YMR242C	YBR142W	YMR242C	False	True	False
YBR142W_YMR290C	YBR142W	YMR290C	True	True	False
YBR142W_YNL002C	YBR142W	YNL002C	True	True	False
YBR142W_YNL061W	YBR142W	YNL061W	True	True	False
YBR142W_YOL041C	YBR142W	YOL041C	True	True	False
YBR142W_YOL064C	YBR142W	YOL064C	False	False	True
YBR142W_YOL127W	YBR142W	YOL127W	False	True	False
YBR142W_YOR063W	YBR142W	YOR063W	False	True	False
YBR142W_YOR272W	YBR142W	YOR272W	True	True	False
YBR142W_YPL043W	YBR142W	YPL043W	True	True	False
YBR142W_YPL093W	YBR142W	YPL093W	True	True	False
YBR142W_YPL131W	YBR142W	YPL131W	False	True	False
YBR142W_YPL198W	YBR142W	YPL198W	False	True	False
YBR142W_YPL220W	YBR142W	YPL220W	False	True	False
YBR142W_YPL249C-A	YBR142W	YPL249C-A	False	True	False
YBR143C_YDL058W	YBR143C	YDL058W	True	True	False
YBR143C_YDR172W	YBR143C	YDR172W	True	True	True
YBR143C_YER110C	YBR143C	YER110C	True	False	False
YBR143C_YHL030W	YBR143C	YHL030W	True	False	False
YBR143C_YIL035C	YBR143C	YIL035C	False	False	True
YBR143C_YIL129C	YBR143C	YIL129C	True	True	False
YBR143C_YJL016W	YBR143C	YJL016W	True	False	False
YBR143C_YJR145C	YBR143C	YJR145C	False	True	False
YBR143C_YLR371W	YBR143C	YLR371W	True	True	False
YBR143C_YLR386W	YBR143C	YLR386W	True	True	False
YBR143C_YLR429W	YBR143C	YLR429W	True	True	False
YBR143C_YMR012W	YBR143C	YMR012W	True	False	False
YBR143C_YOR096W	YBR143C	YOR096W	False	True	False
YBR143C_YPL083C	YBR143C	YPL083C	True	True	False
YBR143C_YPL249C-A	YBR143C	YPL249C-A	False	True	False
YBR143C_YPR010C	YBR143C	YPR010C	True	False	False
YBR146W_YBR251W	YBR146W	YBR251W	True	True	True
YBR146W_YDR036C	YBR146W	YDR036C	True	True	False
YBR146W_YDR041W	YBR146W	YDR041W	False	True	False
YBR146W_YDR337W	YBR146W	YDR337W	False	False	True
YBR146W_YER050C	YBR146W	YER050C	False	False	True
YBR146W_YGR084C	YBR146W	YGR084C	False	False	True
YBR146W_YHL004W	YBR146W	YHL004W	True	True	False
YBR146W_YIL070C	YBR146W	YIL070C	False	False	True
YBR146W_YNL137C	YBR146W	YNL137C	False	False	True
YBR146W_YPL013C	YBR146W	YPL013C	False	True	False
YBR148W_YER006W	YBR148W	YER006W	False	False	True
YBR148W_YHR121W	YBR148W	YHR121W	False	False	True
YBR148W_YIL069C	YBR148W	YIL069C	False	False	True
YBR150C_YLR106C	YBR150C	YLR106C	False	False	True
YBR151W_YNL126W	YBR151W	YNL126W	False	False	True
YBR152W_YDL030W	YBR152W	YDL030W	True	True	False
YBR152W_YDL043C	YBR152W	YDL043C	True	True	False
YBR152W_YDL098C	YBR152W	YDL098C	True	True	True
YBR152W_YDR473C	YBR152W	YDR473C	True	True	False
YBR152W_YER029C	YBR152W	YER029C	True	True	True
YBR152W_YER172C	YBR152W	YER172C	False	True	False
YBR152W_YGR075C	YBR152W	YGR075C	True	True	True
YBR152W_YGR091W	YBR152W	YGR091W	True	True	False
YBR152W_YHR165C	YBR152W	YHR165C	False	True	False
YBR152W_YIR009W	YBR152W	YIR009W	True	True	False
YBR152W_YJL203W	YBR152W	YJL203W	True	True	False
YBR152W_YKL173W	YBR152W	YKL173W	True	True	False
YBR152W_YML049C	YBR152W	YML049C	True	True	False
YBR152W_YMR240C	YBR152W	YMR240C	True	True	False
YBR152W_YMR288W	YBR152W	YMR288W	True	True	False
YBR152W_YOR308C	YBR152W	YOR308C	True	True	False
YBR152W_YPL213W	YBR152W	YPL213W	True	True	False
YBR152W_YPR178W	YBR152W	YPR178W	True	True	False
YBR154C_YDL115C	YBR154C	YDL115C	False	True	True
YBR154C_YDL140C	YBR154C	YDL140C	False	False	True
YBR154C_YDL150W	YBR154C	YDL150W	False	False	True
YBR154C_YDR156W	YBR154C	YDR156W	False	False	True
YBR154C_YDR404C	YBR154C	YDR404C	True	True	False
YBR154C_YFL023W	YBR154C	YFL023W	False	False	True
YBR154C_YGL043W	YBR154C	YGL043W	False	False	True
YBR154C_YGL070C	YBR154C	YGL070C	True	True	True
YBR154C_YGR005C	YBR154C	YGR005C	False	True	True
YBR154C_YGR063C	YBR154C	YGR063C	False	False	True
YBR154C_YGR186W	YBR154C	YGR186W	False	False	True
YBR154C_YIL021W	YBR154C	YIL021W	True	True	True
YBR154C_YJL011C	YBR154C	YJL011C	False	False	True
YBR154C_YJL140W	YBR154C	YJL140W	False	False	True
YBR154C_YJL148W	YBR154C	YJL148W	False	False	True
YBR154C_YJR063W	YBR154C	YJR063W	True	True	True
YBR154C_YKL144C	YBR154C	YKL144C	True	True	False
YBR154C_YLR200W	YBR154C	YLR200W	False	False	True
YBR154C_YML010W	YBR154C	YML010W	False	True	False
YBR154C_YNL113W	YBR154C	YNL113W	False	False	True
YBR154C_YNL248C	YBR154C	YNL248C	False	True	True
YBR154C_YNR003C	YBR154C	YNR003C	True	True	True
YBR154C_YOL005C	YBR154C	YOL005C	False	False	True
YBR154C_YOR116C	YBR154C	YOR116C	True	True	False
YBR154C_YOR151C	YBR154C	YOR151C	False	True	True
YBR154C_YOR207C	YBR154C	YOR207C	False	True	True
YBR154C_YOR210W	YBR154C	YOR210W	False	False	True
YBR154C_YOR224C	YBR154C	YOR224C	False	False	True
YBR154C_YOR340C	YBR154C	YOR340C	False	True	True
YBR154C_YOR341W	YBR154C	YOR341W	True	True	True
YBR154C_YPL129W	YBR154C	YPL129W	False	False	True
YBR154C_YPR010C	YBR154C	YPR010C	False	True	True
YBR154C_YPR110C	YBR154C	YPR110C	True	True	True
YBR154C_YPR187W	YBR154C	YPR187W	False	False	True
YBR154C_YPR190C	YBR154C	YPR190C	False	True	False
YBR155W_YCL014W	YBR155W	YCL014W	False	False	True
YBR155W_YGR187C	YBR155W	YGR187C	True	False	False
YBR155W_YJR031C	YBR155W	YJR031C	False	False	True
YBR155W_YKR048C	YBR155W	YKR048C	False	False	True
YBR155W_YMR186W	YBR155W	YMR186W	False	False	True
YBR155W_YNL209W	YBR155W	YNL209W	False	False	True
YBR156C_YJR089W	YBR156C	YJR089W	False	False	True
YBR156C_YNL162W	YBR156C	YNL162W	False	False	True
YBR156C_YPL209C	YBR156C	YPL209C	False	False	True
YBR158W_YGR163W	YBR158W	YGR163W	True	False	False
YBR158W_YGR285C	YBR158W	YGR285C	True	True	False
YBR158W_YHR064C	YBR158W	YHR064C	True	True	False
YBR159W_YDR174W	YBR159W	YDR174W	False	False	True
YBR159W_YDR381W	YBR159W	YDR381W	False	False	True
YBR159W_YGL008C	YBR159W	YGL008C	False	False	True
YBR159W_YIL105C	YBR159W	YIL105C	False	False	True
YBR159W_YJL123C	YBR159W	YJL123C	False	False	True
YBR159W_YJR065C	YBR159W	YJR065C	False	False	True
YBR159W_YLL050C	YBR159W	YLL050C	False	False	True
YBR159W_YLR314C	YBR159W	YLR314C	False	False	True
YBR159W_YLR429W	YBR159W	YLR429W	False	False	True
YBR159W_YNL055C	YBR159W	YNL055C	False	False	True
YBR159W_YNR035C	YBR159W	YNR035C	False	False	True
YBR159W_YOR233W	YBR159W	YOR233W	False	False	True
YBR160W_YDL155W	YBR160W	YDL155W	False	False	True
YBR160W_YFR030W	YBR160W	YFR030W	False	True	False
YBR160W_YGR155W	YBR160W	YGR155W	False	True	False
YBR160W_YIR031C	YBR160W	YIR031C	True	False	False
YBR160W_YJR045C	YBR160W	YJR045C	False	True	False
YBR160W_YKR059W	YBR160W	YKR059W	False	True	False
YBR160W_YLR079W	YBR160W	YLR079W	False	True	True
YBR160W_YLR187W	YBR160W	YLR187W	False	False	True
YBR160W_YLR210W	YBR160W	YLR210W	False	False	True
YBR160W_YMR199W	YBR160W	YMR199W	True	True	False
YBR160W_YPL256C	YBR160W	YPL256C	True	True	False
YBR160W_YPR119W	YBR160W	YPR119W	False	False	True
YBR160W_YPR120C	YBR160W	YPR120C	False	False	True
YBR161W_YMR091C	YBR161W	YMR091C	False	False	True
YBR162C_YDR238C	YBR162C	YDR238C	True	False	False
YBR162C_YER086W	YBR162C	YER086W	True	False	False
YBR162C_YMR214W	YBR162C	YMR214W	True	False	False
YBR162C_YNL287W	YBR162C	YNL287W	True	False	False
YBR166C_YNL209W	YBR166C	YNL209W	False	False	True
YBR166C_YNL317W	YBR166C	YNL317W	False	False	True
YBR167C_YBR257W	YBR167C	YBR257W	True	False	True
YBR167C_YGR030C	YBR167C	YGR030C	True	False	False
YBR167C_YHR062C	YBR167C	YHR062C	True	False	True
YBR167C_YNL221C	YBR167C	YNL221C	True	False	True
YBR167C_YNL246W	YBR167C	YNL246W	False	False	True
YBR167C_YNL282W	YBR167C	YNL282W	True	False	False
YBR168W_YER021W	YBR168W	YER021W	False	False	True
YBR169C_YDL005C	YBR169C	YDL005C	True	False	False
YBR169C_YDR171W	YBR169C	YDR171W	False	False	True
YBR169C_YGL206C	YBR169C	YGL206C	True	False	False
YBR169C_YKL139W	YBR169C	YKL139W	True	True	False
YBR169C_YKL210W	YBR169C	YKL210W	False	False	True
YBR169C_YNL127W	YBR169C	YNL127W	True	False	False
YBR169C_YNL209W	YBR169C	YNL209W	False	False	True
YBR169C_YPL012W	YBR169C	YPL012W	False	False	True
YBR170C_YDL126C	YBR170C	YDL126C	True	True	True
YBR170C_YGR048W	YBR170C	YGR048W	True	True	True
YBR170C_YKL117W	YBR170C	YKL117W	False	False	True
YBR170C_YLR044C	YBR170C	YLR044C	True	False	False
YBR170C_YNL155W	YBR170C	YNL155W	False	False	True
YBR171W_YDL095W	YBR171W	YDL095W	False	False	True
YBR171W_YLR292C	YBR171W	YLR292C	True	True	False
YBR171W_YOR254C	YBR171W	YOR254C	True	True	True
YBR171W_YPL094C	YBR171W	YPL094C	True	True	False
YBR173C_YER012W	YBR173C	YER012W	False	False	True
YBR173C_YER094C	YBR173C	YER094C	False	False	True
YBR173C_YGL011C	YBR173C	YGL011C	False	False	True
YBR173C_YGL096W	YBR173C	YGL096W	False	False	True
YBR173C_YGR135W	YBR173C	YGR135W	False	False	True
YBR173C_YGR253C	YBR173C	YGR253C	False	False	True
YBR173C_YKL206C	YBR173C	YKL206C	False	False	True
YBR173C_YKR054C	YBR173C	YKR054C	False	False	True
YBR173C_YLR199C	YBR173C	YLR199C	False	False	True
YBR173C_YML092C	YBR173C	YML092C	False	False	True
YBR173C_YMR314W	YBR173C	YMR314W	False	False	True
YBR173C_YOL038W	YBR173C	YOL038W	False	False	True
YBR173C_YOR157C	YBR173C	YOR157C	False	False	True
YBR173C_YOR362C	YBR173C	YOR362C	False	False	True
YBR175W_YBR258C	YBR175W	YBR258C	False	False	True
YBR175W_YDR469W	YBR175W	YDR469W	False	False	True
YBR175W_YHR029C	YBR175W	YHR029C	False	False	True
YBR175W_YHR064C	YBR175W	YHR064C	True	False	False
YBR175W_YHR119W	YBR175W	YHR119W	False	False	True
YBR175W_YJR009C	YBR175W	YJR009C	False	False	True
YBR175W_YJR094W-A	YBR175W	YJR094W-A	False	False	True
YBR175W_YKL018W	YBR175W	YKL018W	False	False	True
YBR175W_YLR015W	YBR175W	YLR015W	True	True	True
YBR175W_YLR150W	YBR175W	YLR150W	False	False	True
YBR175W_YMR186W	YBR175W	YMR186W	False	False	True
YBR175W_YPL138C	YBR175W	YPL138C	True	True	True
YBR176W_YPR080W	YBR176W	YPR080W	False	False	True
YBR177C_YMR109W	YBR177C	YMR109W	False	True	False
YBR180W_YKL117W	YBR180W	YKL117W	False	False	True
YBR185C_YCL032W	YBR185C	YCL032W	False	False	True
YBR185C_YPR175W	YBR185C	YPR175W	False	False	True
YBR186W_YHR104W	YBR186W	YHR104W	False	False	True
YBR187W_YDR381W	YBR187W	YDR381W	False	False	True
YBR187W_YDR412W	YBR187W	YDR412W	False	False	True
YBR187W_YOL041C	YBR187W	YOL041C	False	False	True
YBR187W_YOR294W	YBR187W	YOR294W	False	False	True
YBR187W_YPL217C	YBR187W	YPL217C	False	False	True
YBR187W_YPR112C	YBR187W	YPR112C	False	False	True
YBR188C_YDR416W	YBR188C	YDR416W	False	False	True
YBR188C_YLL036C	YBR188C	YLL036C	False	False	True
YBR188C_YLR117C	YBR188C	YLR117C	False	False	True
YBR189W_YBR247C	YBR189W	YBR247C	False	True	False
YBR189W_YCR057C	YBR189W	YCR057C	False	True	False
YBR189W_YDL040C	YBR189W	YDL040C	False	False	True
YBR189W_YDL060W	YBR189W	YDL060W	False	True	True
YBR189W_YDL182W	YBR189W	YDL182W	False	False	True
YBR189W_YGL120C	YBR189W	YGL120C	False	True	False
YBR189W_YGL167C	YBR189W	YGL167C	False	False	True
YBR189W_YGR081C	YBR189W	YGR081C	False	True	False
YBR189W_YGR214W	YBR189W	YGR214W	False	True	False
YBR189W_YHR196W	YBR189W	YHR196W	False	True	False
YBR189W_YIL043C	YBR189W	YIL043C	False	False	True
YBR189W_YJR010C-A	YBR189W	YJR010C-A	False	False	True
YBR189W_YLR432W	YBR189W	YLR432W	False	True	False
YBR189W_YNL132W	YBR189W	YNL132W	False	True	False
YBR189W_YNL308C	YBR189W	YNL308C	False	True	False
YBR189W_YOL139C	YBR189W	YOL139C	False	True	False
YBR189W_YOR056C	YBR189W	YOR056C	False	True	False
YBR189W_YOR310C	YBR189W	YOR310C	False	True	False
YBR189W_YPL081W	YBR189W	YPL081W	False	False	True
YBR189W_YPL204W	YBR189W	YPL204W	False	True	False
YBR189W_YPR041W	YBR189W	YPR041W	False	True	False
YBR189W_YPR161C	YBR189W	YPR161C	False	False	True
YBR189W_YPR189W	YBR189W	YPR189W	False	True	False
YBR193C_YBR253W	YBR193C	YBR253W	True	True	True
YBR193C_YDL005C	YBR193C	YDL005C	True	False	False
YBR193C_YDR308C	YBR193C	YDR308C	False	False	True
YBR193C_YER022W	YBR193C	YER022W	False	True	True
YBR193C_YGL127C	YBR193C	YGL127C	False	False	True
YBR193C_YGL151W	YBR193C	YGL151W	False	True	True
YBR193C_YGR104C	YBR193C	YGR104C	False	False	True
YBR193C_YGR116W	YBR193C	YGR116W	False	False	True
YBR193C_YHR041C	YBR193C	YHR041C	False	False	True
YBR193C_YHR058C	YBR193C	YHR058C	False	False	True
YBR193C_YLR071C	YBR193C	YLR071C	False	True	True
YBR193C_YLR150W	YBR193C	YLR150W	False	False	True
YBR193C_YMR112C	YBR193C	YMR112C	False	False	True
YBR193C_YNL236W	YBR193C	YNL236W	False	True	True
YBR193C_YNR010W	YBR193C	YNR010W	False	False	True
YBR193C_YOL051W	YBR193C	YOL051W	False	False	True
YBR193C_YOL135C	YBR193C	YOL135C	True	True	False
YBR193C_YOR174W	YBR193C	YOR174W	False	False	True
YBR193C_YOR192C	YBR193C	YOR192C	False	False	True
YBR193C_YPR070W	YBR193C	YPR070W	False	True	True
YBR193C_YPR168W	YBR193C	YPR168W	False	False	True
YBR194W_YPR152C	YBR194W	YPR152C	False	False	True
YBR195C_YML102W	YBR195C	YML102W	False	True	True
YBR195C_YPR018W	YBR195C	YPR018W	False	False	True
YBR196C_YDR164C	YBR196C	YDR164C	True	True	False
YBR196C_YDR172W	YBR196C	YDR172W	False	False	True
YBR196C_YJL062W-A	YBR196C	YJL062W-A	False	False	True
YBR196C_YLR088W	YBR196C	YLR088W	False	True	False
YBR196C_YOR270C	YBR196C	YOR270C	False	True	False
YBR196C_YPR029C	YBR196C	YPR029C	False	True	False
YBR197C_YLR423C	YBR197C	YLR423C	False	False	True
YBR198C_YCL010C	YBR198C	YCL010C	False	True	False
YBR198C_YCR042C	YBR198C	YCR042C	True	True	False
YBR198C_YDR145W	YBR198C	YDR145W	True	True	True
YBR198C_YDR167W	YBR198C	YDR167W	True	True	True
YBR198C_YDR392W	YBR198C	YDR392W	False	True	False
YBR198C_YDR448W	YBR198C	YDR448W	True	True	False
YBR198C_YER148W	YBR198C	YER148W	True	True	False
YBR198C_YGL066W	YBR198C	YGL066W	True	True	False
YBR198C_YGL112C	YBR198C	YGL112C	True	True	True
YBR198C_YGR220C	YBR198C	YGR220C	True	False	False
YBR198C_YGR252W	YBR198C	YGR252W	False	False	True
YBR198C_YGR274C	YBR198C	YGR274C	True	True	True
YBR198C_YLR055C	YBR198C	YLR055C	False	True	True
YBR198C_YML015C	YBR198C	YML015C	True	True	True
YBR198C_YML098W	YBR198C	YML098W	True	False	True
YBR198C_YML114C	YBR198C	YML114C	False	True	False
YBR198C_YMR005W	YBR198C	YMR005W	False	True	True
YBR198C_YMR223W	YBR198C	YMR223W	False	False	True
YBR198C_YMR227C	YBR198C	YMR227C	False	False	True
YBR198C_YMR236W	YBR198C	YMR236W	True	True	True
YBR198C_YOL148C	YBR198C	YOL148C	False	True	True
YBR198C_YPL011C	YBR198C	YPL011C	True	True	True
YBR198C_YPL047W	YBR198C	YPL047W	False	False	True
YBR198C_YPL254W	YBR198C	YPL254W	False	True	True
YBR200W_YER114C	YBR200W	YER114C	True	False	False
YBR202W_YGL001C	YBR202W	YGL001C	True	True	False
YBR202W_YLR274W	YBR202W	YLR274W	False	True	False
YBR205W_YDR170C	YBR205W	YDR170C	True	True	False
YBR205W_YDR346C	YBR205W	YDR346C	False	True	False
YBR207W_YEL022W	YBR207W	YEL022W	True	False	False
YBR207W_YER021W	YBR207W	YER021W	True	False	False
YBR207W_YER110C	YBR207W	YER110C	True	False	False
YBR207W_YFL041W	YBR207W	YFL041W	True	False	False
YBR207W_YLR342W	YBR207W	YLR342W	True	False	False
YBR207W_YOL086C	YBR207W	YOL086C	True	False	False
