geneA	geneB	complex name	complex size
YGR128C	YPL266W	90S preribosome	48
YGR128C	YPR112C	90S preribosome	48
YGR128C	YPR137W	90S preribosome	48
YGR128C	YPR144C	90S preribosome	48
YGR145W	YHR148W	90S preribosome	48
YGR145W	YHR196W	90S preribosome	48
YGR145W	YJL069C	90S preribosome	48
YGR145W	YJL109C	90S preribosome	48
YGR145W	YJR002W	90S preribosome	48
YGR145W	YJR145C	90S preribosome	48
YGR145W	YKR060W	90S preribosome	48
YGR145W	YLL011W	90S preribosome	48
YGR145W	YLR003C	90S preribosome	48
YGR145W	YLR129W	90S preribosome	48
YGR145W	YLR186W	90S preribosome	48
YGR145W	YLR197W	90S preribosome	48
YGR145W	YLR222C	90S preribosome	48
YGR145W	YLR409C	90S preribosome	48
YGR145W	YMR093W	90S preribosome	48
YGR145W	YMR128W	90S preribosome	48
YGR145W	YNL075W	90S preribosome	48
YGR145W	YNL132W	90S preribosome	48
YGR145W	YOL010W	90S preribosome	48
YGR145W	YOR078W	90S preribosome	48
YGR145W	YOR096W	90S preribosome	48
YGR145W	YOR145C	90S preribosome	48
YGR145W	YOR310C	90S preribosome	48
YGR145W	YPL012W	90S preribosome	48
YGR145W	YPL126W	90S preribosome	48
YGR145W	YPL217C	90S preribosome	48
YGR145W	YPL266W	90S preribosome	48
YGR145W	YPR112C	90S preribosome	48
YGR145W	YPR137W	90S preribosome	48
YGR145W	YPR144C	90S preribosome	48
YHR148W	YHR196W	90S preribosome	48
YHR148W	YJL069C	90S preribosome	48
YHR148W	YJL109C	90S preribosome	48
YHR148W	YJR002W	90S preribosome	48
YHR148W	YJR145C	90S preribosome	48
YHR148W	YKR060W	90S preribosome	48
YHR148W	YLL011W	90S preribosome	48
YHR148W	YLR003C	90S preribosome	48
YHR148W	YLR129W	90S preribosome	48
YHR148W	YLR186W	90S preribosome	48
YHR148W	YLR197W	90S preribosome	48
YHR148W	YLR222C	90S preribosome	48
YHR148W	YLR409C	90S preribosome	48
YHR148W	YMR093W	90S preribosome	48
YHR148W	YMR128W	90S preribosome	48
YHR148W	YNL075W	90S preribosome	48
YHR148W	YNL132W	90S preribosome	48
YHR148W	YOL010W	90S preribosome	48
YHR148W	YOR078W	90S preribosome	48
YHR148W	YOR096W	90S preribosome	48
YHR148W	YOR145C	90S preribosome	48
YHR148W	YOR310C	90S preribosome	48
YHR148W	YPL012W	90S preribosome	48
YHR148W	YPL126W	90S preribosome	48
YHR148W	YPL217C	90S preribosome	48
YHR148W	YPL266W	90S preribosome	48
YHR148W	YPR112C	90S preribosome	48
YHR148W	YPR137W	90S preribosome	48
YHR148W	YPR144C	90S preribosome	48
YHR196W	YJL069C	90S preribosome	48
YHR196W	YJL109C	90S preribosome	48
YHR196W	YJR002W	90S preribosome	48
YHR196W	YJR145C	90S preribosome	48
YHR196W	YKR060W	90S preribosome	48
YHR196W	YLL011W	90S preribosome	48
YHR196W	YLR003C	90S preribosome	48
YHR196W	YLR129W	90S preribosome	48
YHR196W	YLR186W	90S preribosome	48
YHR196W	YLR197W	90S preribosome	48
YHR196W	YLR222C	90S preribosome	48
YHR196W	YLR409C	90S preribosome	48
YHR196W	YMR093W	90S preribosome	48
YHR196W	YMR128W	90S preribosome	48
YHR196W	YNL075W	90S preribosome	48
YHR196W	YNL132W	90S preribosome	48
YHR196W	YOL010W	90S preribosome	48
YHR196W	YOR078W	90S preribosome	48
YHR196W	YOR096W	90S preribosome	48
YHR196W	YOR145C	90S preribosome	48
YHR196W	YOR310C	90S preribosome	48
YHR196W	YPL012W	90S preribosome	48
YHR196W	YPL126W	90S preribosome	48
YHR196W	YPL217C	90S preribosome	48
YHR196W	YPL266W	90S preribosome	48
YHR196W	YPR112C	90S preribosome	48
YHR196W	YPR137W	90S preribosome	48
YHR196W	YPR144C	90S preribosome	48
YJL069C	YJL109C	90S preribosome	48
YJL069C	YJR002W	90S preribosome	48
YJL069C	YJR145C	90S preribosome	48
YJL069C	YKR060W	90S preribosome	48
YJL069C	YLL011W	90S preribosome	48
YJL069C	YLR003C	90S preribosome	48
YJL069C	YLR129W	90S preribosome	48
YJL069C	YLR186W	90S preribosome	48
YJL069C	YLR197W	90S preribosome	48
YJL069C	YLR222C	90S preribosome	48
YJL069C	YLR409C	90S preribosome	48
YJL069C	YMR093W	90S preribosome	48
YJL069C	YMR128W	90S preribosome	48
YJL069C	YNL075W	90S preribosome	48
YJL069C	YNL132W	90S preribosome	48
YJL069C	YOL010W	90S preribosome	48
YJL069C	YOR078W	90S preribosome	48
YJL069C	YOR096W	90S preribosome	48
YJL069C	YOR145C	90S preribosome	48
YJL069C	YOR310C	90S preribosome	48
YJL069C	YPL012W	90S preribosome	48
YJL069C	YPL126W	90S preribosome	48
YJL069C	YPL217C	90S preribosome	48
YJL069C	YPL266W	90S preribosome	48
YJL069C	YPR112C	90S preribosome	48
YJL069C	YPR137W	90S preribosome	48
YJL069C	YPR144C	90S preribosome	48
YJL109C	YJR002W	90S preribosome	48
YJL109C	YJR145C	90S preribosome	48
YJL109C	YKR060W	90S preribosome	48
YJL109C	YLL011W	90S preribosome	48
YJL109C	YLR003C	90S preribosome	48
YJL109C	YLR129W	90S preribosome	48
YJL109C	YLR186W	90S preribosome	48
YJL109C	YLR197W	90S preribosome	48
YJL109C	YLR222C	90S preribosome	48
YJL109C	YLR409C	90S preribosome	48
YJL109C	YMR093W	90S preribosome	48
YJL109C	YMR128W	90S preribosome	48
YJL109C	YNL075W	90S preribosome	48
YJL109C	YNL132W	90S preribosome	48
YJL109C	YOL010W	90S preribosome	48
YJL109C	YOR078W	90S preribosome	48
YJL109C	YOR096W	90S preribosome	48
YJL109C	YOR145C	90S preribosome	48
YJL109C	YOR310C	90S preribosome	48
YJL109C	YPL012W	90S preribosome	48
YJL109C	YPL126W	90S preribosome	48
YJL109C	YPL217C	90S preribosome	48
YJL109C	YPL266W	90S preribosome	48
YJL109C	YPR112C	90S preribosome	48
YJL109C	YPR137W	90S preribosome	48
YJL109C	YPR144C	90S preribosome	48
YJR002W	YJR145C	90S preribosome	48
YJR002W	YKR060W	90S preribosome	48
YJR002W	YLL011W	90S preribosome	48
YJR002W	YLR003C	90S preribosome	48
YJR002W	YLR129W	90S preribosome	48
YJR002W	YLR186W	90S preribosome	48
YJR002W	YLR197W	90S preribosome	48
YJR002W	YLR222C	90S preribosome	48
YJR002W	YLR409C	90S preribosome	48
YJR002W	YMR093W	90S preribosome	48
YJR002W	YMR128W	90S preribosome	48
YJR002W	YNL075W	90S preribosome	48
YJR002W	YNL132W	90S preribosome	48
YJR002W	YOL010W	90S preribosome	48
YJR002W	YOR078W	90S preribosome	48
YJR002W	YOR096W	90S preribosome	48
YJR002W	YOR145C	90S preribosome	48
YJR002W	YOR310C	90S preribosome	48
YJR002W	YPL012W	90S preribosome	48
YJR002W	YPL126W	90S preribosome	48
YJR002W	YPL217C	90S preribosome	48
YJR002W	YPL266W	90S preribosome	48
YJR002W	YPR112C	90S preribosome	48
YJR002W	YPR137W	90S preribosome	48
YJR002W	YPR144C	90S preribosome	48
YJR145C	YKR060W	90S preribosome	48
YJR145C	YLL011W	90S preribosome	48
YJR145C	YLR003C	90S preribosome	48
YJR145C	YLR129W	90S preribosome	48
YJR145C	YLR186W	90S preribosome	48
YJR145C	YLR197W	90S preribosome	48
YJR145C	YLR222C	90S preribosome	48
YJR145C	YLR409C	90S preribosome	48
YJR145C	YMR093W	90S preribosome	48
YJR145C	YMR128W	90S preribosome	48
YJR145C	YNL075W	90S preribosome	48
YJR145C	YNL132W	90S preribosome	48
YJR145C	YOL010W	90S preribosome	48
YJR145C	YOR078W	90S preribosome	48
YJR145C	YOR096W	90S preribosome	48
YJR145C	YOR145C	90S preribosome	48
YJR145C	YOR310C	90S preribosome	48
YJR145C	YPL012W	90S preribosome	48
YJR145C	YPL126W	90S preribosome	48
YJR145C	YPL217C	90S preribosome	48
YJR145C	YPL266W	90S preribosome	48
YJR145C	YPR112C	90S preribosome	48
YJR145C	YPR137W	90S preribosome	48
YJR145C	YPR144C	90S preribosome	48
YKR060W	YLL011W	90S preribosome	48
YKR060W	YLR003C	90S preribosome	48
YKR060W	YLR129W	90S preribosome	48
YKR060W	YLR186W	90S preribosome	48
YKR060W	YLR197W	90S preribosome	48
YKR060W	YLR222C	90S preribosome	48
YKR060W	YLR409C	90S preribosome	48
YKR060W	YMR093W	90S preribosome	48
YKR060W	YMR128W	90S preribosome	48
YKR060W	YNL075W	90S preribosome	48
YKR060W	YNL132W	90S preribosome	48
YKR060W	YOL010W	90S preribosome	48
YKR060W	YOR078W	90S preribosome	48
YKR060W	YOR096W	90S preribosome	48
YKR060W	YOR145C	90S preribosome	48
YKR060W	YOR310C	90S preribosome	48
YKR060W	YPL012W	90S preribosome	48
YKR060W	YPL126W	90S preribosome	48
YKR060W	YPL217C	90S preribosome	48
YKR060W	YPL266W	90S preribosome	48
YKR060W	YPR112C	90S preribosome	48
YKR060W	YPR137W	90S preribosome	48
YKR060W	YPR144C	90S preribosome	48
YLL011W	YLR003C	90S preribosome	48
YLL011W	YLR129W	90S preribosome	48
YLL011W	YLR186W	90S preribosome	48
YLL011W	YLR197W	90S preribosome	48
YLL011W	YLR222C	90S preribosome	48
YLL011W	YLR409C	90S preribosome	48
YLL011W	YMR093W	90S preribosome	48
YLL011W	YMR128W	90S preribosome	48
YLL011W	YNL075W	90S preribosome	48
YLL011W	YNL132W	90S preribosome	48
YLL011W	YOL010W	90S preribosome	48
YLL011W	YOR078W	90S preribosome	48
YLL011W	YOR096W	90S preribosome	48
YLL011W	YOR145C	90S preribosome	48
YLL011W	YOR310C	90S preribosome	48
YLL011W	YPL012W	90S preribosome	48
YLL011W	YPL126W	90S preribosome	48
YLL011W	YPL217C	90S preribosome	48
YLL011W	YPL266W	90S preribosome	48
YLL011W	YPR112C	90S preribosome	48
YLL011W	YPR137W	90S preribosome	48
YLL011W	YPR144C	90S preribosome	48
YLR003C	YLR129W	90S preribosome	48
YLR003C	YLR186W	90S preribosome	48
YLR003C	YLR197W	90S preribosome	48
YLR003C	YLR222C	90S preribosome	48
YLR003C	YLR409C	90S preribosome	48
YLR003C	YMR093W	90S preribosome	48
YLR003C	YMR128W	90S preribosome	48
YLR003C	YNL075W	90S preribosome	48
YLR003C	YNL132W	90S preribosome	48
YLR003C	YOL010W	90S preribosome	48
YLR003C	YOR078W	90S preribosome	48
YLR003C	YOR096W	90S preribosome	48
YLR003C	YOR145C	90S preribosome	48
YLR003C	YOR310C	90S preribosome	48
YLR003C	YPL012W	90S preribosome	48
YLR003C	YPL126W	90S preribosome	48
YLR003C	YPL217C	90S preribosome	48
YLR003C	YPL266W	90S preribosome	48
YLR003C	YPR112C	90S preribosome	48
YLR003C	YPR137W	90S preribosome	48
YLR003C	YPR144C	90S preribosome	48
YLR129W	YLR186W	90S preribosome	48
YLR129W	YLR197W	90S preribosome	48
YLR129W	YLR222C	90S preribosome	48
YLR129W	YLR409C	90S preribosome	48
YLR129W	YMR093W	90S preribosome	48
YLR129W	YMR128W	90S preribosome	48
YLR129W	YNL075W	90S preribosome	48
YLR129W	YNL132W	90S preribosome	48
YLR129W	YOL010W	90S preribosome	48
YLR129W	YOR078W	90S preribosome	48
YLR129W	YOR096W	90S preribosome	48
YLR129W	YOR145C	90S preribosome	48
YLR129W	YOR310C	90S preribosome	48
YLR129W	YPL012W	90S preribosome	48
YLR129W	YPL126W	90S preribosome	48
YLR129W	YPL217C	90S preribosome	48
YLR129W	YPL266W	90S preribosome	48
YLR129W	YPR112C	90S preribosome	48
YLR129W	YPR137W	90S preribosome	48
YLR129W	YPR144C	90S preribosome	48
YLR186W	YLR197W	90S preribosome	48
YLR186W	YLR222C	90S preribosome	48
YLR186W	YLR409C	90S preribosome	48
YLR186W	YMR093W	90S preribosome	48
YLR186W	YMR128W	90S preribosome	48
YLR186W	YNL075W	90S preribosome	48
YLR186W	YNL132W	90S preribosome	48
YLR186W	YOL010W	90S preribosome	48
YLR186W	YOR078W	90S preribosome	48
YLR186W	YOR096W	90S preribosome	48
YLR186W	YOR145C	90S preribosome	48
YLR186W	YOR310C	90S preribosome	48
YLR186W	YPL012W	90S preribosome	48
YLR186W	YPL126W	90S preribosome	48
YLR186W	YPL217C	90S preribosome	48
YLR186W	YPL266W	90S preribosome	48
YLR186W	YPR112C	90S preribosome	48
YLR186W	YPR137W	90S preribosome	48
YLR186W	YPR144C	90S preribosome	48
YLR197W	YLR222C	90S preribosome	48
YLR197W	YLR409C	90S preribosome	48
YLR197W	YMR093W	90S preribosome	48
YLR197W	YMR128W	90S preribosome	48
YLR197W	YNL075W	90S preribosome	48
YLR197W	YNL132W	90S preribosome	48
YLR197W	YOL010W	90S preribosome	48
YLR197W	YOR078W	90S preribosome	48
YLR197W	YOR096W	90S preribosome	48
YLR197W	YOR145C	90S preribosome	48
YLR197W	YOR310C	90S preribosome	48
YLR197W	YPL012W	90S preribosome	48
YLR197W	YPL126W	90S preribosome	48
YLR197W	YPL217C	90S preribosome	48
YLR197W	YPL266W	90S preribosome	48
YLR197W	YPR112C	90S preribosome	48
YLR197W	YPR137W	90S preribosome	48
YLR197W	YPR144C	90S preribosome	48
YLR222C	YLR409C	90S preribosome	48
YLR222C	YMR093W	90S preribosome	48
YLR222C	YMR128W	90S preribosome	48
YLR222C	YNL075W	90S preribosome	48
YLR222C	YNL132W	90S preribosome	48
YLR222C	YOL010W	90S preribosome	48
YLR222C	YOR078W	90S preribosome	48
YLR222C	YOR096W	90S preribosome	48
YLR222C	YOR145C	90S preribosome	48
YLR222C	YOR310C	90S preribosome	48
YLR222C	YPL012W	90S preribosome	48
YLR222C	YPL126W	90S preribosome	48
YLR222C	YPL217C	90S preribosome	48
YLR222C	YPL266W	90S preribosome	48
YLR222C	YPR112C	90S preribosome	48
YLR222C	YPR137W	90S preribosome	48
YLR222C	YPR144C	90S preribosome	48
YLR409C	YMR093W	90S preribosome	48
YLR409C	YMR128W	90S preribosome	48
YLR409C	YNL075W	90S preribosome	48
YLR409C	YNL132W	90S preribosome	48
YLR409C	YOL010W	90S preribosome	48
YLR409C	YOR078W	90S preribosome	48
YLR409C	YOR096W	90S preribosome	48
YLR409C	YOR145C	90S preribosome	48
YLR409C	YOR310C	90S preribosome	48
YLR409C	YPL012W	90S preribosome	48
YLR409C	YPL126W	90S preribosome	48
YLR409C	YPL217C	90S preribosome	48
YLR409C	YPL266W	90S preribosome	48
YLR409C	YPR112C	90S preribosome	48
YLR409C	YPR137W	90S preribosome	48
YLR409C	YPR144C	90S preribosome	48
YMR093W	YMR128W	90S preribosome	48
YMR093W	YNL075W	90S preribosome	48
YMR093W	YNL132W	90S preribosome	48
YMR093W	YOL010W	90S preribosome	48
YMR093W	YOR078W	90S preribosome	48
YMR093W	YOR096W	90S preribosome	48
YMR093W	YOR145C	90S preribosome	48
YMR093W	YOR310C	90S preribosome	48
YMR093W	YPL012W	90S preribosome	48
YMR093W	YPL126W	90S preribosome	48
YMR093W	YPL217C	90S preribosome	48
YMR093W	YPL266W	90S preribosome	48
YMR093W	YPR112C	90S preribosome	48
YMR093W	YPR137W	90S preribosome	48
YMR093W	YPR144C	90S preribosome	48
YMR128W	YNL075W	90S preribosome	48
YMR128W	YNL132W	90S preribosome	48
YMR128W	YOL010W	90S preribosome	48
YMR128W	YOR078W	90S preribosome	48
YMR128W	YOR096W	90S preribosome	48
YMR128W	YOR145C	90S preribosome	48
YMR128W	YOR310C	90S preribosome	48
YMR128W	YPL012W	90S preribosome	48
YMR128W	YPL126W	90S preribosome	48
YMR128W	YPL217C	90S preribosome	48
YMR128W	YPL266W	90S preribosome	48
YMR128W	YPR112C	90S preribosome	48
YMR128W	YPR137W	90S preribosome	48
YMR128W	YPR144C	90S preribosome	48
YNL075W	YNL132W	90S preribosome	48
YNL075W	YOL010W	90S preribosome	48
YNL075W	YOR078W	90S preribosome	48
YNL075W	YOR096W	90S preribosome	48
YNL075W	YOR145C	90S preribosome	48
YNL075W	YOR310C	90S preribosome	48
YNL075W	YPL012W	90S preribosome	48
YNL075W	YPL126W	90S preribosome	48
YNL075W	YPL217C	90S preribosome	48
YNL075W	YPL266W	90S preribosome	48
YNL075W	YPR112C	90S preribosome	48
YNL075W	YPR137W	90S preribosome	48
YNL075W	YPR144C	90S preribosome	48
YNL132W	YOL010W	90S preribosome	48
YNL132W	YOR078W	90S preribosome	48
YNL132W	YOR096W	90S preribosome	48
YNL132W	YOR145C	90S preribosome	48
YNL132W	YOR310C	90S preribosome	48
YNL132W	YPL012W	90S preribosome	48
YNL132W	YPL126W	90S preribosome	48
YNL132W	YPL217C	90S preribosome	48
YNL132W	YPL266W	90S preribosome	48
YNL132W	YPR112C	90S preribosome	48
YNL132W	YPR137W	90S preribosome	48
YNL132W	YPR144C	90S preribosome	48
YOL010W	YOR078W	90S preribosome	48
YOL010W	YOR096W	90S preribosome	48
YOL010W	YOR145C	90S preribosome	48
YOL010W	YOR310C	90S preribosome	48
YOL010W	YPL012W	90S preribosome	48
YOL010W	YPL126W	90S preribosome	48
YOL010W	YPL217C	90S preribosome	48
YOL010W	YPL266W	90S preribosome	48
YOL010W	YPR112C	90S preribosome	48
YOL010W	YPR137W	90S preribosome	48
YOL010W	YPR144C	90S preribosome	48
YOR078W	YOR096W	90S preribosome	48
YOR078W	YOR145C	90S preribosome	48
YOR078W	YOR310C	90S preribosome	48
YOR078W	YPL012W	90S preribosome	48
YOR078W	YPL126W	90S preribosome	48
YOR078W	YPL217C	90S preribosome	48
YOR078W	YPL266W	90S preribosome	48
YOR078W	YPR112C	90S preribosome	48
YOR078W	YPR137W	90S preribosome	48
YOR078W	YPR144C	90S preribosome	48
YOR096W	YOR145C	90S preribosome	48
YOR096W	YOR310C	90S preribosome	48
YOR096W	YPL012W	90S preribosome	48
YOR096W	YPL126W	90S preribosome	48
YOR096W	YPL217C	90S preribosome	48
YOR096W	YPL266W	90S preribosome	48
YOR096W	YPR112C	90S preribosome	48
YOR096W	YPR137W	90S preribosome	48
YOR096W	YPR144C	90S preribosome	48
YOR145C	YOR310C	90S preribosome	48
YOR145C	YPL012W	90S preribosome	48
YOR145C	YPL126W	90S preribosome	48
YOR145C	YPL217C	90S preribosome	48
YOR145C	YPL266W	90S preribosome	48
YOR145C	YPR112C	90S preribosome	48
YOR145C	YPR137W	90S preribosome	48
YOR145C	YPR144C	90S preribosome	48
YOR310C	YPL012W	90S preribosome	48
YOR310C	YPL126W	90S preribosome	48
YOR310C	YPL217C	90S preribosome	48
YOR310C	YPL266W	90S preribosome	48
YOR310C	YPR112C	90S preribosome	48
YOR310C	YPR137W	90S preribosome	48
YOR310C	YPR144C	90S preribosome	48
YPL012W	YPL126W	90S preribosome	48
YPL012W	YPL217C	90S preribosome	48
YPL012W	YPL266W	90S preribosome	48
YPL012W	YPR112C	90S preribosome	48
YPL012W	YPR137W	90S preribosome	48
YPL012W	YPR144C	90S preribosome	48
YPL126W	YPL217C	90S preribosome	48
YPL126W	YPL266W	90S preribosome	48
YPL126W	YPR112C	90S preribosome	48
YPL126W	YPR137W	90S preribosome	48
YPL126W	YPR144C	90S preribosome	48
YPL217C	YPL266W	90S preribosome	48
YPL217C	YPR112C	90S preribosome	48
YPL217C	YPR137W	90S preribosome	48
YPL217C	YPR144C	90S preribosome	48
YPL266W	YPR112C	90S preribosome	48
YPL266W	YPR137W	90S preribosome	48
YPL266W	YPR144C	90S preribosome	48
YPR112C	YPR137W	90S preribosome	48
YPR112C	YPR144C	90S preribosome	48
YPR137W	YPR144C	90S preribosome	48
YCR057C	YGR081C	90S preribosome (GO)	4
YCR057C	YGR103W	90S preribosome (GO)	4
YCR057C	YJL010C	90S preribosome (GO)	4
YGR081C	YGR103W	90S preribosome (GO)	4
YGR081C	YJL010C	90S preribosome (GO)	4
YGR103W	YJL010C	90S preribosome (GO)	4
YCL009C	YMR108W	acetolactate synthase complex (GO)	2
YBL007C	YIR006C	actin cytoskeleton-regulatory complex, Pan1p/Sla1p/End3p complex	3
YBL007C	YNL084C	actin cytoskeleton-regulatory complex, Pan1p/Sla1p/End3p complex	3
YIR006C	YNL084C	actin cytoskeleton-regulatory complex, Pan1p/Sla1p/End3p complex	3
YBR081C	YBR198C	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR081C	YDR167W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR081C	YDR176W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR081C	YDR392W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR081C	YDR448W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR081C	YGR252W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR081C	YOL148C	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR081C	YOR023C	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR081C	YPL254W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR198C	YDR167W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR198C	YDR176W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR198C	YDR392W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR198C	YDR448W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR198C	YGR252W	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR198C	YOL148C	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR198C	YOR023C	Ada2/Gcn5/Ada3 transcription activator complex	10
YBR198C	YPL254W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR167W	YDR176W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR167W	YDR392W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR167W	YDR448W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR167W	YGR252W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR167W	YOL148C	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR167W	YOR023C	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR167W	YPL254W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR176W	YDR392W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR176W	YDR448W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR176W	YGR252W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR176W	YOL148C	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR176W	YOR023C	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR176W	YPL254W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR392W	YDR448W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR392W	YGR252W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR392W	YOL148C	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR392W	YOR023C	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR392W	YPL254W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR448W	YGR252W	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR448W	YOL148C	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR448W	YOR023C	Ada2/Gcn5/Ada3 transcription activator complex	10
YDR448W	YPL254W	Ada2/Gcn5/Ada3 transcription activator complex	10
YGR252W	YOL148C	Ada2/Gcn5/Ada3 transcription activator complex	10
YGR252W	YOR023C	Ada2/Gcn5/Ada3 transcription activator complex	10
YGR252W	YPL254W	Ada2/Gcn5/Ada3 transcription activator complex	10
YOL148C	YOR023C	Ada2/Gcn5/Ada3 transcription activator complex	10
YOL148C	YPL254W	Ada2/Gcn5/Ada3 transcription activator complex	10
YOR023C	YPL254W	Ada2/Gcn5/Ada3 transcription activator complex	10
YJL005W	YNL138W	adenylyl cyclase complex	2
YBL035C	YGL207W	alpha DNA polymerase:primase complex	7
YBL035C	YIR008C	alpha DNA polymerase:primase complex	7
YBL035C	YKL017C	alpha DNA polymerase:primase complex	7
YBL035C	YKL045W	alpha DNA polymerase:primase complex	7
YBL035C	YML069W	alpha DNA polymerase:primase complex	7
YBL035C	YNL102W	alpha DNA polymerase:primase complex	7
YGL207W	YIR008C	alpha DNA polymerase:primase complex	7
YGL207W	YKL017C	alpha DNA polymerase:primase complex	7
YGL207W	YKL045W	alpha DNA polymerase:primase complex	7
YGL207W	YML069W	alpha DNA polymerase:primase complex	7
YGL207W	YNL102W	alpha DNA polymerase:primase complex	7
YIR008C	YKL017C	alpha DNA polymerase:primase complex	7
YIR008C	YKL045W	alpha DNA polymerase:primase complex	7
YIR008C	YML069W	alpha DNA polymerase:primase complex	7
YIR008C	YNL102W	alpha DNA polymerase:primase complex	7
YKL017C	YKL045W	alpha DNA polymerase:primase complex	7
YKL017C	YML069W	alpha DNA polymerase:primase complex	7
YKL017C	YNL102W	alpha DNA polymerase:primase complex	7
YKL045W	YML069W	alpha DNA polymerase:primase complex	7
YKL045W	YNL102W	alpha DNA polymerase:primase complex	7
YML069W	YNL102W	alpha DNA polymerase:primase complex	7
YDR245W	YEL036C	alpha-1,6-mannosyltransferase complex	6
YDR245W	YJL183W	alpha-1,6-mannosyltransferase complex	6
YDR245W	YJR075W	alpha-1,6-mannosyltransferase complex	6
YDR245W	YML115C	alpha-1,6-mannosyltransferase complex	6
YDR245W	YPL050C	alpha-1,6-mannosyltransferase complex	6
YEL036C	YJL183W	alpha-1,6-mannosyltransferase complex	6
YEL036C	YJR075W	alpha-1,6-mannosyltransferase complex	6
YEL036C	YML115C	alpha-1,6-mannosyltransferase complex	6
