orf_name_a	gene_name_a	orf_name_b	gene_name_b	Uetz-screen	Ito-core	CCSB-YI1	YeRI	Zone	GI_PCC	CS_PCC	GE_PCC
YKR048C	NAP1	YOL059W	GPD2	False	False	True	False	C	-0.02309	-0.07842093034403166	0.1575
YKR048C	NAP1	YOR032C	HMS1	False	False	True	False	B	0.01207	-0.03406539820872015	
YKR055W	RHO4	YNL127W	FAR11	True	False	False	False	C	-0.02025	-0.15035078514000844	0.3981
YKR057W	RPS21A	YLR048W	RPS0B	False	False	False	True	A	0.1637		0.6947
YKR057W	RPS21A	YML024W	RPS17A	False	False	False	True	A	0.39069		0.8376
YKR057W	RPS21A	YNL214W	PEX17	False	False	False	True	B	-0.03725		
YKR057W	RPS21A	YPR128C	ANT1	False	False	False	True	C	0.01151		0.1851
YKR059W	TIF1	YPL125W	KAP120	False	False	True	False	B	-0.03185		
YKR063C	LAS1	YLL035W	GRC3	False	False	False	True	D	0.04569		0.4602
YKR066C	CCP1	YPL004C	LSP1	False	False	True	False	C	-0.07704	0.01975583485287155	0.3492
YKR068C	BET3	YLR328W	NMA1	False	False	True	False	C	-0.0309		0.0859
YKR068C	BET3	YOR115C	TRS33	False	False	True	False	A	0.15748		0.3631
YKR071C	DRE2	YLL029W	FRA1	False	False	False	True	D			0.3138
YKR071C	DRE2	YPR048W	TAH18	False	False	True	True	D			0.2872
YKR072C	SIS2	YML016C	PPZ1	False	False	True	True	C	-0.24334	-0.4595605097401466	
YKR083C	DAD2	YLR313C	SPH1	False	False	False	True	B	-0.01098		
YKR083C	DAD2	YLR423C	ATG17	False	True	False	False	B	0.04522		0.4141
YKR084C	HBS1	YNL001W	DOM34	False	False	True	False	D	0.50782	0.4103648293361638	0.2617
YKR092C	SRP40	YLR197W	NOP56	False	False	False	True	C	0.2306		0.5346
YKR092C	SRP40	YMR233W	TRI1	False	False	False	True	D	-0.00545	-0.055415579081598026	0.2639
YKR097W	PCK1	YKR097W	PCK1	False	False	True	False	D			
YKR099W	BAS1	YLR058C	SHM2	False	True	True	False	D	0.07607	0.36837408770228514	0.1767
YKR104W		YOL143C	RIB4	True	False	False	False	D			
YLL001W	DNM1	YLL001W	DNM1	False	False	True	False	D			
YLL001W	DNM1	YLR291C	GCD7	False	False	True	False	C	0.02768		-0.0178
YLL006W-A		YML088W	UFO1	False	False	False	True	C	0.03321		
YLL007C	LMO1	YLR291C	GCD7	False	False	False	True	C	0.0437		0.1498
YLL007C	LMO1	YMR168C	CEP3	False	False	False	True	C	0.01836		0.3778
YLL007C	LMO1	YOR380W	RDR1	False	False	False	True	D	-0.02187	-0.08592435967188215	
YLL009C	COX17	YMR239C	RNT1	False	False	False	True	C	-0.00328		
YLL010C	PSR1	YOR043W	WHI2	False	False	True	False	A	0.06541	0.6560019633605101	0.1928
YLL014W	EMC6	YML029W	USA1	False	False	True	False	B	-0.01043	0.052680659334365595	-0.0968
YLL018C-A	COX19	YML051W	GAL80	False	False	False	True	D	0.01268		0.1518
YLL027W	ISA1	YLR048W	RPS0B	False	False	False	True	C	0.03268		-0.0852
YLL027W	ISA1	YLR368W	MDM30	False	False	False	True	C	-0.03254		0.2993
YLL027W	ISA1	YML064C	TEM1	False	False	False	True	D			0.1062
YLL027W	ISA1	YMR308C	PSE1	False	False	False	True	C	-0.03722		0.0036
YLL027W	ISA1	YPR178W	PRP4	False	False	False	True	C	-0.05518		0.3738
YLL029W	FRA1	YMR239C	RNT1	False	False	False	True	C	-0.03516		-0.044
YLL029W	FRA1	YNL189W	SRP1	False	False	False	True	C	-0.01549		0.2657
YLL029W	FRA1	YOR368W	RAD17	False	False	False	True	C	0.03094	-0.05334681309747811	0.1937
YLL032C		YML119W		True	False	False	False	D	0.14105	0.7664164649405146	
YLL036C	PRP19	YLR132C	USB1	False	False	True	False	C			
YLL036C	PRP19	YPR152C	URN1	False	False	True	False	C	0.07533		0.4247
YLL045C	RPL8B	YML029W	USA1	False	False	True	False	B	0.00235	-0.05274334799422812	0.1304
YLL049W	LDB18	YLR423C	ATG17	False	True	True	True	C	0.06707		
YLL049W	LDB18	YMR294W	JNM1	False	True	True	False	C	0.64051	0.356474116332271	
YLL049W	LDB18	YNL086W	SNN1	False	False	False	True	C	-0.01787	0.14981794872788934	
YLL049W	LDB18	YNR069C	BSC5	True	True	False	False	D	0.00115	-0.05315628940035991	
YLL053C		YML088W	UFO1	False	False	False	True	C	-0.00555	0.14647323383481903	
YLL057C	JLP1	YLL057C	JLP1	True	False	True	False	D			
YLL057C	JLP1	YLR291C	GCD7	False	False	True	False	C	-0.00639		-0.0725
YLL060C	GTT2	YLL060C	GTT2	False	False	True	False	D			
YLL062C	MHT1	YOL143C	RIB4	True	False	False	False	D			-0.0357
YLR011W	LOT6	YLR011W	LOT6	False	False	True	False	D			
YLR011W	LOT6	YLR291C	GCD7	False	False	True	False	C	-0.06365		-0.0548
YLR014C	PPR1	YLR014C	PPR1	False	True	False	False	D			
YLR017W	MEU1	YPR017C	DSS4	False	False	True	False	D	0.00836	0.15754506648351776	
YLR018C	POM34	YMR153W	NUP53	False	False	False	True	A	0.28813	0.17733020977901784	
YLR018C	POM34	YNR039C	ZRG17	False	False	False	True	C	-0.04886	-0.1448268078024576	0.3964
YLR019W	PSR2	YOR043W	WHI2	False	True	False	False	A	0.06134	0.3201460430688505	0.5301
YLR021W	IRC25	YPL144W	POC4	False	False	True	True	D	0.49048	0.8191121596371421	
YLR025W	SNF7	YLR025W	SNF7	False	True	False	False	A			
YLR025W	SNF7	YMR154C	RIM13	False	True	False	False	B	0.25386	0.5266399553444459	0.2461
YLR025W	SNF7	YOR275C	RIM20	False	True	False	False	B	0.28783	0.5517504977428338	0.5325
YLR025W	SNF7	YPR173C	VPS4	True	True	False	False	B	0.21213	0.7436661421427667	0.4345
YLR026C	SED5	YNL044W	YIP3	False	False	True	False	D	-0.00325		0.0298
YLR026C	SED5	YPR159W	KRE6	False	False	False	True	D			0.0834
YLR031W		YLR445W	GMC2	False	False	False	True	D	0.02655	0.15328117956024856	
YLR031W		YMR124W	EPO1	False	True	True	False	D	0.00326	0.28819284665769246	
YLR031W		YNL086W	SNN1	False	False	False	True	C	0.01192	0.03669978715854562	
YLR031W		YOR158W	PET123	False	False	False	True	C		0.022235149914841046	
YLR033W	RSC58	YPL065W	VPS28	False	False	False	True	B	0.0561		0.4016
YLR035C	MLH2	YPL164C	MLH3	False	False	False	True	D	-0.03601	0.2805125975082356	0.5063
YLR038C	COX12	YLR291C	GCD7	False	False	False	True	B	-0.00582		-0.0062
YLR048W	RPS0B	YML024W	RPS17A	False	False	False	True	A	0.18358		0.692
YLR048W	RPS0B	YOR158W	PET123	False	False	False	True	B			-0.076
YLR048W	RPS0B	YOR313C	SPS4	False	False	False	True	C	-0.02166		0.011
YLR048W	RPS0B	YPL173W	MRPL40	False	False	False	True	B	0.0224		0.1832
YLR048W	RPS0B	YPL178W	CBC2	False	False	False	True	B	-0.01178		0.1908
YLR049C		YPL161C	BEM4	True	False	False	False	C	-0.00507		
YLR050C		YNL125C	ESBP6	False	False	False	True	D	0.06452	0.3971815724295108	-0.1065
YLR050C		YPR159W	KRE6	False	False	False	True	D			0.0354
YLR050C		YPR174C		False	False	False	True	D	-0.00467	0.05821476238863225	
YLR052W	IES3	YML064C	TEM1	False	False	False	True	C			
YLR052W	IES3	YMR055C	BUB2	False	False	False	True	C	0.00783		
YLR065C	ENV10	YPR159W	KRE6	False	False	False	True	D			0.2601
YLR070C	XYL2	YLR070C	XYL2	False	True	False	False	D			
YLR072W	LAM6	YLR173W		False	False	True	False	D	0.06773	0.13100859899084358	
YLR072W	LAM6	YPR113W	PIS1	False	False	True	False	D			
YLR082C	SRL2	YLR082C	SRL2	True	True	True	False	D			
YLR082C	SRL2	YLR313C	SPH1	False	False	False	True	C	-0.04542	-0.021106894355738454	
YLR085C	ARP6	YML041C	VPS71	False	False	False	True	A	0.70662	0.8390180665078837	0.3207
YLR088W	GAA1	YPR159W	KRE6	False	False	False	True	C			0.3908
YLR089C	ALT1	YLR423C	ATG17	False	False	True	False	C	-0.00163		0.0204
YLR089C	ALT1	YPR049C	ATG11	False	False	True	False	C	0.04189	0.2575470136151862	0.063
YLR097C	HRT3	YOR133W	EFT1	False	False	False	True	C	-0.05348	-0.1706160711280254	
YLR098C	CHA4	YOL034W	SMC5	False	False	True	False	C	-0.0149		0.5601
YLR098C	CHA4	YPL149W	ATG5	False	False	True	False	C	-0.03074	0.1857578583257309	0.4163
YLR098C	CHA4	YPR049C	ATG11	False	False	True	False	C	0.02963	-0.05127820875428148	0.3563
YLR099C	ICT1	YOR304C-A	BIL1	False	False	False	True	D	0.05381	0.15050455389999873	
YLR102C	APC9	YLR291C	GCD7	False	False	False	True	B	-0.02636		
YLR102C	APC9	YMR092C	AIP1	True	False	False	False	C	-0.03899	-0.05528923267686442	
YLR108C		YLR108C		False	True	True	False	D			
YLR116W	MSL5	YML046W	PRP39	False	False	False	True	A	0.22313		0.2004
YLR117C	CLF1	YMR163C	INP2	False	False	False	True	C	-0.02478		0.2855
YLR117C	CLF1	YOL036W		False	False	False	True	C	-0.01731		0.5014
YLR119W	SRN2	YLR119W	SRN2	False	False	False	True	A			
YLR119W	SRN2	YLR291C	GCD7	False	False	False	True	B	-0.09127		0.0519
YLR119W	SRN2	YMR032W	HOF1	False	False	True	False	C			0.1374
YLR119W	SRN2	YMR077C	VPS20	False	False	False	True	B	0.37235	0.6204987560302186	0.5862
YLR119W	SRN2	YNL075W	IMP4	False	False	False	True	B	-0.06032		-0.0478
YLR119W	SRN2	YNR006W	VPS27	False	False	False	True	C	0.32089	0.762389149199688	0.3731
YLR119W	SRN2	YPL065W	VPS28	False	False	False	True	A	0.33114	0.7066938390987535	0.472
YLR119W	SRN2	YPL222W	FMP40	False	False	False	True	C	0.02017	0.08854204936828683	0.2241
YLR119W	SRN2	YPR083W	MDM36	False	False	False	True	C	-0.01281	0.06594036354028289	0.2939
YLR125W		YLR288C	MEC3	False	True	False	False	C	0.0421	0.0794305962771273	
YLR125W		YMR030W	RSF1	False	True	False	False	D	-0.00473	0.4473606076235479	
YLR132C	USB1	YLR423C	ATG17	False	False	True	False	C			
YLR132C	USB1	YNL286W	CUS2	False	False	True	False	C			
YLR132C	USB1	YPL188W	POS5	False	False	False	True	D			
YLR135W	SLX4	YPL022W	RAD1	False	True	True	False	C	0.01066	0.6158733681129978	0.4499
YLR146C	SPE4	YPR069C	SPE3	False	False	True	False	D	0.03003	0.3015919703481797	0.3804
YLR148W	PEP3	YMR231W	PEP5	False	False	False	True	A	0.11124		0.5504
YLR154C	RNH203	YNL072W	RNH201	False	False	False	True	A	0.25176	0.0948862278108478	
YLR165C	PUS5	YLR288C	MEC3	False	False	False	True	C		-0.12272079011655719	0.4935
YLR167W	RPS31	YMR276W	DSK2	False	False	False	True	C			-0.0996
YLR170C	APS1	YPR029C	APL4	False	True	False	False	A	0.32096	0.698366542310397	0.3944
YLR175W	CBF5	YNL124W	NAF1	False	True	True	True	C	0.25628		0.3214
YLR180W	SAM1	YLR180W	SAM1	False	False	True	False	A			
YLR181C	VTA1	YPR173C	VPS4	False	False	True	False	C	0.14635	0.3681575313900173	0.4313
YLR182W	SWI6	YOL131W		False	True	False	False	D	-0.00474		
YLR183C	TOS4	YNL099C	OCA1	False	False	False	True	C	-0.03325	0.13626577334894963	
YLR183C	TOS4	YNL193W		False	False	False	True	D		0.06499578985446829	
YLR183C	TOS4	YOR061W	CKA2	False	False	False	True	C	0.06225	0.14554796995341898	
YLR183C	TOS4	YPL204W	HRR25	False	False	False	True	C	0.01379		
YLR197W	NOP56	YLR197W	NOP56	False	False	False	True	A			
YLR197W	NOP56	YMR269W	TMA23	False	False	False	True	C	0.29178		0.5173
YLR197W	NOP56	YNR004W	SWM2	False	False	False	True	C	0.00489		
YLR200W	YKE2	YML094W	GIM5	True	False	False	True	A	0.76199		0.6619
YLR200W	YKE2	YMR052W	FAR3	True	False	False	False	B	-0.07569		0.2376
YLR201C	COQ9	YML110C	COQ5	False	False	False	True	D	0.3672		0.555
YLR203C	MSS51	YPL065W	VPS28	False	False	False	True	C	-0.08532	0.0552482224409329	0.1503
YLR204W	QRI5	YMR269W	TMA23	False	False	False	True	D	-0.01176		
YLR206W	ENT2	YML051W	GAL80	False	False	True	False	D	-0.00448	0.06072952565545583	0.1861
YLR206W	ENT2	YOL111C	MDY2	False	False	True	False	C	-0.00628	0.08632296813702339	0.3115
YLR208W	SEC13	YMR017W	SPO20	False	False	True	False	C	-0.01502		
YLR209C	PNP1	YNL189W	SRP1	False	True	False	False	C	0.03221		0.3359
YLR211C	ATG38	YLR446W		False	True	False	False	D	0.05986	-0.02996111718908915	0.357
YLR212C	TUB4	YNL126W	SPC98	False	False	True	False	A	0.06509		0.3555
YLR213C	CRR1	YLR288C	MEC3	False	False	False	True	C		0.16325001738468575	0.3573
YLR215C	CDC123	YLR386W	VAC14	True	False	False	False	C	0.01443		0.3023
YLR215C	CDC123	YNL116W	DMA2	False	False	True	False	C	0.00772		0.2237
YLR219W	MSC3	YPL004C	LSP1	False	False	True	False	C	0.05813	0.2370323472055915	0.5328
YLR222C	UTP13	YNR041C	COQ2	False	True	False	False	C	0.00724		0.0439
YLR223C	IFH1	YLR455W	PDP3	False	False	True	False	B			0.3746
YLR223C	IFH1	YOR247W	SRL1	False	True	False	False	C			-0.1048
YLR226W	BUR2	YPL070W	MUK1	False	False	False	True	C			0.3694
YLR227C	ADY4	YOR284W	HUA2	False	False	True	False	D	0.00685	0.2214370199563184	
YLR227C	ADY4	YPL070W	MUK1	False	False	False	True	C	0.02544	0.0854650417916476	
YLR233C	EST1	YOR287C	RRP36	False	False	False	True	C			
YLR234W	TOP3	YPL024W	RMI1	False	False	False	True	A	0.57692		0.1873
YLR238W	FAR10	YPR110C	RPC40	True	False	False	False	B			
YLR240W	VPS34	YLR240W	VPS34	False	False	False	True	A			
YLR240W	VPS34	YPL100W	ATG21	False	False	False	True	C			0.3893
YLR243W	GPN3	YMR158W	MRPS8	False	False	False	True	C	-0.02583		0.1831
YLR243W	GPN3	YOR258W	HNT3	False	False	True	False	D			0.2727
YLR244C	MAP1	YNR029C		False	False	True	False	D			0.4411
YLR245C	CDD1	YLR245C	CDD1	True	True	True	False	D			
YLR245C	CDD1	YLR291C	GCD7	False	True	True	False	C	0.04665		-0.0275
YLR245C	CDD1	YNL189W	SRP1	False	True	True	False	C	-0.02945		-0.0036
YLR245C	CDD1	YNL288W	CAF40	False	False	True	False	C	0.00626		0.1119
YLR245C	CDD1	YOL111C	MDY2	False	False	True	False	C	0.07796		0.0636
YLR245C	CDD1	YPL070W	MUK1	False	True	True	False	C	0.00347		0.1928
YLR254C	NDL1	YNL189W	SRP1	False	False	False	True	C	0.0172		
YLR254C	NDL1	YOR269W	PAC1	True	True	True	True	D	0.12901	0.17865046203048396	
YLR257W		YLR345W		False	False	True	False	D	-0.01794	0.3153239136088811	0.4409
YLR258W	GSY2	YLR258W	GSY2	False	True	False	False	D			
YLR258W	GSY2	YLR291C	GCD7	False	False	True	False	C	0.04178		-0.2057
YLR258W	GSY2	YPL031C	PHO85	False	False	True	False	C	0.03496		0.3546
YLR262C	YPT6	YNL041C	COG6	False	False	True	False	B	0.50828		0.4911
YLR262C	YPT6	YOR370C	MRS6	False	False	True	False	C	0.20346		0.1645
YLR264W	RPS28B	YLR291C	GCD7	False	False	False	True	B	0.08225		0.4447
YLR264W	RPS28B	YOL149W	DCP1	True	False	False	False	B	-0.02266		0.2859
YLR264W	RPS28B	YPL222W	FMP40	False	False	False	True	C	-0.05761		-0.3656
YLR267W	BOP2	YNL189W	SRP1	False	False	False	True	C	-0.00583		
YLR267W	BOP2	YOR375C	GDH1	False	False	False	True	D	0.01645	-0.16722803774592643	
YLR267W	BOP2	YPL151C	PRP46	False	False	False	True	C	0.0035		
YLR268W	SEC22	YNR039C	ZRG17	False	False	False	True	C	-0.00516	0.15041824208540303	0.1804
YLR268W	SEC22	YOL044W	PEX15	False	False	False	True	C	-0.0478	0.15360701923917244	
YLR268W	SEC22	YPL094C	SEC62	False	False	True	False	B	0.07664		0.4954
YLR273C	PIG1	YNR034W	SOL1	False	False	True	False	C	-0.0208	0.006512860147723031	
YLR274W	MCM5	YNL075W	IMP4	False	False	False	True	B	-0.11185		0.253
YLR274W	MCM5	YPL262W	FUM1	False	False	False	True	C	-0.02053		0.0537
YLR275W	SMD2	YOR159C	SME1	False	False	False	True	A	0.34605		0.6045
YLR275W	SMD2	YPR182W	SMX3	True	True	True	True	A	0.57414		0.3917
YLR284C	ECI1	YOR180C	DCI1	True	False	False	False	D	0.02996	-0.03074725079968001	0.681
YLR288C	MEC3	YML024W	RPS17A	False	False	False	True	B	-0.03112		-0.0581
YLR288C	MEC3	YMR068W	AVO2	False	False	False	True	B	0.0088	0.04594660029142456	0.4603
YLR288C	MEC3	YMR159C	ATG16	True	True	False	False	B	0.04944	0.23572320661369167	
YLR288C	MEC3	YMR193W	MRPL24	False	False	False	True	B	0.00607		0.3834
YLR288C	MEC3	YNL067W-B		False	False	False	True	C	-0.03868		
YLR288C	MEC3	YNL135C	FPR1	False	False	False	True	B	-0.00929	0.3279821819432925	0.0469
YLR288C	MEC3	YOR368W	RAD17	True	False	False	True	A	0.48647	0.841270452348634	0.4739
YLR288C	MEC3	YPL223C	GRE1	False	False	False	True	C	-0.00404	0.11319024052082381	
YLR288C	MEC3	YPR018W	RLF2	False	False	False	True	B	0.08841	0.07710565300218658	0.3849
YLR288C	MEC3	YPR067W	ISA2	False	False	False	True	C			0.4002
YLR291C	GCD7	YLR291C	GCD7	False	False	True	False	A			
YLR291C	GCD7	YLR321C	SFH1	False	False	True	False	B	0.01875		0.3787
YLR291C	GCD7	YLR377C	FBP1	False	False	True	False	C	0.00789		-0.0757
YLR291C	GCD7	YLR386W	VAC14	False	False	True	False	C	-0.03496		0.1966
YLR291C	GCD7	YLR423C	ATG17	False	False	True	False	B	0.01836		-0.1969
YLR291C	GCD7	YLR438C-A	LSM3	False	False	True	False	B	-0.05056		0.11
YLR291C	GCD7	YML015C	TAF11	False	False	False	True	B	-0.01503		0.3645
YLR291C	GCD7	YML042W	CAT2	False	False	True	False	C	0.01961		-0.1673
YLR291C	GCD7	YML099C	ARG81	False	False	True	False	C	0.02409		0.1633
YLR291C	GCD7	YML106W	URA5	False	False	True	False	C	-0.00986		0.5738
YLR291C	GCD7	YMR004W	MVP1	False	False	True	False	C	-0.01422		-0.0125
YLR291C	GCD7	YMR032W	HOF1	False	False	True	False	C			0.0706
YLR291C	GCD7	YMR055C	BUB2	False	False	False	True	C	0.01975		0.1693
YLR291C	GCD7	YMR095C	SNO1	False	False	True	False	C	0.02382		-0.0774
YLR291C	GCD7	YMR267W	PPA2	False	False	False	True	C	-0.02997		0.1209
YLR291C	GCD7	YNL025C	SSN8	False	False	True	False	B	-0.03978		0.0327
YLR291C	GCD7	YNL036W	NCE103	False	False	False	True	C	-0.03041		-0.0801
YLR291C	GCD7	YNL044W	YIP3	False	False	True	False	C	0.02832		0.3468
YLR291C	GCD7	YNL055C	POR1	False	False	False	True	C	-0.05709		0.0073
YLR291C	GCD7	YNL075W	IMP4	False	False	False	True	B	0.12869		0.5328
YLR291C	GCD7	YNL229C	URE2	False	False	True	False	C	0.18824		0.3184
YLR291C	GCD7	YNL307C	MCK1	False	False	True	False	C	0.05555		0.301
YLR291C	GCD7	YNL314W	DAL82	False	False	True	False	C	-0.10428		
YLR291C	GCD7	YNL333W	SNZ2	False	False	True	False	C	-0.10254		
YLR291C	GCD7	YNL334C	SNO2	False	False	False	True	C	-0.0322		
YLR291C	GCD7	YNR012W	URK1	False	False	True	False	C	0.0051		0.5615
YLR291C	GCD7	YOL083W	ATG34	False	False	True	False	C	0.00177		-0.297
YLR291C	GCD7	YOL130W	ALR1	True	False	False	False	C			0.3131
YLR291C	GCD7	YOL143C	RIB4	False	False	True	False	C			0.2356
YLR291C	GCD7	YOR042W	CUE5	False	False	True	False	C	-0.05159		-0.0047
YLR291C	GCD7	YOR072W-B		False	False	False	True	C	-0.0184		
YLR291C	GCD7	YOR095C	RKI1	False	False	True	False	C	-0.04879		0.5153
YLR291C	GCD7	YOR111W		False	False	True	False	C	-0.00561		0.1928
YLR291C	GCD7	YOR232W	MGE1	False	False	True	False	B	-0.01052		0.3177
YLR291C	GCD7	YOR284W	HUA2	False	True	True	False	C	0.02933		
YLR291C	GCD7	YOR380W	RDR1	False	False	True	False	C	0.01883		
YLR291C	GCD7	YPL002C	SNF8	False	False	False	True	B	-0.0262		0.0861
YLR291C	GCD7	YPL018W	CTF19	False	False	False	True	B	-0.03009		
YLR291C	GCD7	YPL049C	DIG1	False	False	True	False	B	-0.04907		
YLR291C	GCD7	YPL055C	LGE1	False	False	False	True	C	0.01285		-0.0912
YLR291C	GCD7	YPL069C	BTS1	False	False	True	False	C	0.00029		0.3518
YLR291C	GCD7	YPL070W	MUK1	True	True	True	False	B	0.00352		-0.064
YLR291C	GCD7	YPL088W		False	False	True	False	C	-0.01057		-0.0343
YLR291C	GCD7	YPL124W	SPC29	False	True	False	False	B	-0.10556		
YLR291C	GCD7	YPL148C	PPT2	False	False	False	True	C	0.05159		
YLR291C	GCD7	YPR062W	FCY1	False	False	True	False	C	-0.0025		0.2912
YLR291C	GCD7	YPR105C	COG4	False	False	True	False	B	0.08174		0.1411
YLR292C	SEC72	YPL070W	MUK1	False	False	False	True	B	0.01213	0.002268814750440083	0.1805
YLR293C	GSP1	YMR308C	PSE1	False	False	True	False	B			0.5481
YLR293C	GSP1	YOR160W	MTR10	False	False	True	False	B			0.3198
YLR293C	GSP1	YPL125W	KAP120	False	False	True	False	B			0.2756
YLR303W	MET17	YNL189W	SRP1	True	False	False	False	C	0.02044		0.0919
YLR305C	STT4	YOR047C	STD1	True	False	False	False	D	0.06967		0.1946
YLR305C	STT4	YOR355W	GDS1	True	False	False	False	D	0.04473		0.2232
YLR312C	ATG39	YOL088C	MPD2	True	False	False	False	D	0.00866	0.15947287856393072	
YLR313C	SPH1	YOL069W	NUF2	False	False	False	True	B	-0.02178		
YLR313C	SPH1	YPL077C		False	False	False	True	C	0.00659	0.025482713507789863	
YLR315W	NKP2	YLR433C	CNA1	False	False	False	True	B	0.02334		
YLR315W	NKP2	YNL086W	SNN1	False	False	False	True	B	0.00212		
YLR315W	NKP2	YPL002C	SNF8	False	False	False	True	B	-0.00979		
YLR315W	NKP2	YPR105C	COG4	True	False	False	False	B	-0.07326		
YLR321C	SFH1	YLR345W		True	True	True	False	C	0.02107		-0.0869
YLR321C	SFH1	YNR046W	TRM112	False	False	True	False	C	0.01116		0.3279
YLR321C	SFH1	YPL070W	MUK1	False	False	True	False	B	0.05336		-0.0123
YLR324W	PEX30	YLR324W	PEX30	False	True	False	False	D			
YLR324W	PEX30	YMR153W	NUP53	False	True	False	False	C	0.02177	0.043987737995831354	
YLR324W	PEX30	YPR028W	YOP1	False	True	False	False	D	0.03219	0.04781332386945211	0.309
YLR328W	NMA1	YLR328W	NMA1	True	True	True	False	D			
YLR328W	NMA1	YLR438W	CAR2	True	False	False	False	D	0.02251	0.12145551225085194	0.0593
YLR328W	NMA1	YML064C	TEM1	False	True	True	False	D	-0.02366		0.2089
YLR328W	NMA1	YNL189W	SRP1	False	True	False	False	C	0.00816		0.1796
YLR330W	CHS5	YOR299W	BUD7	False	False	True	False	A	-0.02153	0.2443305016064304	0.2864
YLR333C	RPS25B	YPL004C	LSP1	False	False	True	False	B	-0.06045		-0.2522
YLR335W	NUP2	YMR239C	RNT1	False	False	False	True	B	-0.05701		0.3603
YLR345W		YLR345W		False	False	True	False	D			
YLR346C	CIS1	YLR356W	ATG33	False	False	False	True	D	0.03383	0.20839704627286118	
YLR346C	CIS1	YML088W	UFO1	False	False	False	True	C	-0.00564	0.4232916484188642	
YLR347C	KAP95	YLR377C	FBP1	False	True	False	False	C	0.09498		-0.0931
YLR347C	KAP95	YMR023C	MSS1	False	False	False	True	C	0.04779		0.0004
YLR347C	KAP95	YPL059W	GRX5	False	False	False	True	C			0.0741
YLR347C	KAP95	YPL124W	SPC29	False	True	False	False	B			
YLR347C	KAP95	YPL173W	MRPL40	False	False	False	True	B			0.1802
YLR347C	KAP95	YPL188W	POS5	False	False	False	True	C			0.1843
YLR356W	ATG33	YML064C	TEM1	False	False	False	True	D	-0.00016		
YLR356W	ATG33	YML130C	ERO1	False	False	False	True	C	-0.02627		
YLR356W	ATG33	YNL204C	SPS18	False	False	False	True	D		-0.13448746779450355	
YLR356W	ATG33	YNL315C	ATP11	False	False	False	True	D	0.04928		
YLR356W	ATG33	YNR022C	MRPL50	False	False	False	True	C	-0.05173		
YLR356W	ATG33	YOL026C	MIM1	False	False	False	True	D			
YLR356W	ATG33	YPL135W	ISU1	False	False	False	True	D	0.00891	0.05277249808088032	
YLR356W	ATG33	YPR020W	ATP20	False	False	False	True	C	0.00723	-0.06165505020760543	
YLR359W	ADE13	YLR359W	ADE13	False	False	True	False	D			
YLR368W	MDM30	YMR017W	SPO20	False	False	False	True	C	-0.04614		
YLR368W	MDM30	YMR068W	AVO2	False	False	False	True	B	0.03564		0.3692
YLR368W	MDM30	YMR299C	DYN3	False	False	False	True	B	-0.0091		
YLR368W	MDM30	YNL204C	SPS18	False	False	False	True	C	0.04662		
YLR368W	MDM30	YOL111C	MDY2	False	False	False	True	B	0.0084		0.1793
YLR368W	MDM30	YOR057W	SGT1	False	False	False	True	B	-0.05297		0.404
YLR368W	MDM30	YPL018W	CTF19	False	False	False	True	B	0.00583		
YLR368W	MDM30	YPL173W	MRPL40	False	False	False	True	B	-0.01909		0.3176
YLR368W	MDM30	YPR178W	PRP4	False	False	False	True	B	0.07956		0.4264
YLR376C	PSY3	YMR168C	CEP3	False	False	True	False	C	0.03481		
YLR377C	FBP1	YLR377C	FBP1	False	True	True	False	D			
YLR377C	FBP1	YML064C	TEM1	False	True	False	False	D	0.01941		-0.0983
YLR377C	FBP1	YNL189W	SRP1	False	True	True	False	C			-0.0248
YLR385C	SWC7	YLR417W	VPS36	False	False	False	True	B	-0.02796	0.02469448983477209	0.0565
YLR385C	SWC7	YLR424W	SPP382	False	False	True	False	B	-0.0278		0.2419
YLR385C	SWC7	YML064C	TEM1	False	False	False	True	C	0.02677		0.2764
YLR385C	SWC7	YOR174W	MED4	False	False	True	False	B	0.02965		0.1482
YLR386W	VAC14	YLR386W	VAC14	False	True	True	False	D			
YLR386W	VAC14	YML092C	PRE8	False	True	False	False	C	-0.01665		0.2183
YLR386W	VAC14	YNL041C	COG6	False	True	False	False	C	-0.09829	0.18785765589017386	0.4506
YLR386W	VAC14	YPL268W	PLC1	False	False	True	False	D			0.3154
YLR389C	STE23	YNL229C	URE2	False	False	True	False	D	0.00491		0.3152
YLR399C	BDF1	YMR227C	TAF7	False	False	True	False	B	0.05333		0.3258
YLR403W	SFP1	YOR025W	HST3	True	False	False	False	D			0.1252
YLR404W	SEI1	YOR301W	RAX1	False	False	True	False	D	-0.01772		
YLR405W	DUS4	YPL108W		False	False	True	True	D	0.05745	0.2917501180294535	0.6146
YLR407W		YOR061W	CKA2	False	False	False	True	C	0.07746	0.25859978580304066	
YLR417W	VPS36	YMR077C	VPS20	False	True	True	True	B	0.64336	0.8931571259132772	0.411
YLR417W	VPS36	YPL002C	SNF8	True	True	False	False	A	0.31927	0.9115990800342599	0.3615
YLR423C	ATG17	YLR423C	ATG17	False	True	True	False	A			
YLR423C	ATG17	YLR424W	SPP382	False	False	True	False	B	-0.00934		0.5698
YLR423C	ATG17	YLR439W	MRPL4	False	False	True	False	B	0.0373		0.0021
YLR423C	ATG17	YML041C	VPS71	False	False	True	False	B	-0.04678		0.3636
